text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-vader_norm,sentiment-textblob_norm
dr anderson's waiting for me in the,4366.719,4.721,1288,4369.0795,0.0,0.0,1.824312611438293,1.0160434150735995
study steve well,4368.32,6.16,1289,4371.4,0.2732,0.0,1.7459734694778855,0.9413026409413084
it was a very successful party,4371.44,14.4,1290,4378.639999999999,0.7947,0.9750000000000001,1.9051273723764326,1.2031520741163937
good night then thanks for being so nice,4374.48,11.36,1291,4380.16,0.8561,0.5,2.0829403739194725,1.2705635903902814
[Music],4387.35,6.989,1292,4390.8445,0.0,0.0,2.104216378664849,1.3498752243600818
[Music],4396.48,3.31,1293,4398.134999999999,0.0,0.0,1.9568962430602908,1.2075185393951426
[Music],4401.93,11.979,1294,4407.9195,0.0,0.0,1.8675879603496983,1.0529052177896248
[Music],4429.16,62.299,1295,4460.3095,0.0,0.0,1.8539248907844506,1.0710708885273759
[Music],4504.36,9.77,1296,4509.245,0.0,0.0,1.8247564860338863,1.0716236823489322
[Applause],4512.46,8.92,1297,4516.92,0.4215,0.0,1.8186726302756557,1.0395738735550943
[Music],4514.13,11.599,1298,4519.9295,0.0,0.0,1.8266286407944918,1.025024446661621
[Applause],4521.38,4.349,1299,4523.5545,0.4215,0.0,1.882159109108563,1.006987423435598
[Applause],4527.74,29.69,1300,4542.585,0.4215,0.0,1.9661296055563553,0.9528807750302555
[Music],4530.15,27.28,1301,4543.79,0.0,0.0,1.963644752564936,0.954337857014703
[Music],4560.47,24.77,1302,4572.8550000000005,0.0,0.0,1.9163005713774202,0.908675525385097
mother,4592.84,3.0,1303,4594.34,0.0,0.0,1.9224885584738995,0.695361946908772
why are you up so early,4598.32,3.52,1304,4600.08,0.0,0.1,1.9109029308508696,0.7199227307341683
i need your help something is wrong,4602.32,7.919,1305,4606.2795,-0.1027,-0.5,1.9264445107783237,0.5213852290809449
great deal,4607.679,2.56,1306,4608.959,0.6249,0.8,1.9739054562056888,0.7057237775341044
i have expected it i knew,4614.719,6.48,1307,4617.959,0.0,-0.1,1.9446110034138042,0.7319660860596219
i knew what is it,4618.0,7.97,1308,4621.985,0.0,0.0,1.9021876312811796,0.6837045442583458
mr devlin no,4621.199,8.881,1309,4625.639499999999,-0.296,0.0,1.869030947364561,0.6781307943445574
[Music],4625.97,11.87,1310,4631.905000000001,0.0,0.0,1.8222937569511766,0.6919478666138211
i am matter to an american agent,4630.08,7.76,1311,4633.96,0.0258,0.0,1.8093338218437947,0.6892189473529386
[Music],4658.86,7.62,1312,4662.67,0.0,0.0,1.6848991012693955,0.5541233914145574
yes it is easy to see now,4662.84,6.839,1313,4666.2595,0.6808,0.43333333333333335,1.6687661398009537,0.6044386997565414
i knew but i didn't see they picked her,4666.48,4.48,1314,4668.719999999999,0.0,0.0,1.6480099125918581,0.6910038099183354
because of her father,4669.679,4.321,1315,4671.8395,0.0,0.0,1.5394238963566163,0.7545100028591359
i must have been insane man,4670.96,4.8,1316,4673.36,-0.4019,-1.0,1.4395502417177102,0.4843681252496598
behave like an idiot to believe in her,4674.0,3.44,1317,4675.72,-0.2023,-0.8,1.3827675406987412,0.30606578765547343
with her clinging kisses,4675.76,4.16,1318,4677.84,0.5106,0.0,1.4750032928376946,0.23279418594233717
stop wallowing in your fall memories,4677.44,4.56,1319,4679.719999999999,-0.296,0.0,1.354800700943012,0.17690443836183245
what do i do,4679.92,5.3,1320,4682.57,0.0,0.0,1.3795156198516298,0.13327087294760775
there's nothing to do i'm done finished,4682.0,5.679,1321,4684.8395,0.0,0.0,1.4046992507529965,0.13058566585438564
[Music],4685.22,4.7,1322,4687.570000000001,0.0,0.0,1.3757986408566534,0.15068695174425342
i'll find out we won't find out i'll,4687.679,3.841,1323,4689.5995,0.0,0.0,1.352411753453797,0.17215617077587836
find out what i'm married to look what,4689.92,2.88,1324,4691.36,0.0,0.25,1.3564245621824016,0.18889435510606478
they did to emil hoopka,4691.52,4.0,1325,4693.52,0.0,0.0,1.4019961635409748,0.20191264008026205
emil who did nothing and i betrayed them,4692.8,6.32,1326,4695.96,0.4973,0.0,1.4261868741524328,0.21030731111028667
i bungled and there's no excuse,4695.52,3.6,1327,4697.320000000001,-0.0572,0.025,1.3875234465766468,0.21452298830154806
i do the same myself kill the fool,4699.52,3.92,1328,4701.4800000000005,-0.8225,0.0,1.0896180041835029,0.2262506793286861
betrayed them there's no need for them,4701.76,2.64,1329,4703.08,-0.7351,0.0,1.003542265072835,0.2236803441971817
to find out,4703.44,3.68,1330,4705.28,0.0,0.0,0.9818385008812278,0.20642507582986536
mattis is very sharp yes he dislikes you,4704.4,4.319,1331,4706.559499999999,0.0717,-0.1625,0.989289244322868,0.18660259636400817
but his criticism of your talents,4707.12,3.36,1332,4708.8,0.0387,0.0,0.978023631846406,0.13111300118607427
wouldn't go that far to imagine that you,4708.719,4.161,1333,4710.7995,0.0,0.1,0.9448889977817292,0.059859058007668546
are married to an american agent,4710.48,4.08,1334,4712.5199999999995,0.0,0.125,0.9081602166536088,0.023835164404811017
you are protected by the enormity of,4712.88,3.68,1335,4714.72,0.4404,0.0,0.8654441078121121,0.09675364636673273
your stupidity,4714.56,3.92,1336,4716.52,-0.4404,-0.6,0.8540542273396361,-0.04863854935638017
for a time let's see i'll take care of,4716.56,3.119,1337,4718.119500000001,0.4939,0.0,0.8631974209198503,-0.08156413619832929
her myself no,4718.48,2.96,1338,4719.959999999999,-0.296,0.0,0.8409332726410967,-0.10072462065407721
not to that way stood looking at her,4719.679,3.841,1339,4721.5995,0.0,0.0,0.7968039002432356,-0.13467762401151823
when she was asleep,4721.44,6.64,1340,4724.759999999999,0.0,0.0,0.7204984807027952,-0.20340312525023233
i could have acquired our legs,4723.52,4.56,1341,4725.8,0.0,0.0,0.7146850414639039,-0.21705861444969193
you're almost as impetuous as before,4728.88,3.12,1342,4730.4400000000005,0.0,0.0,0.7010849445718248,-0.22438494976842327
your wedding,4730.8,4.08,1343,4732.84,0.0,0.0,0.6134656684429466,-0.21493283771447072
you bite me from that episode let me,4732.0,3.36,1344,4733.68,0.0,0.0,0.580880390350668,-0.21280936699362374
arrange,4734.88,4.16,1345,4736.96,0.0,0.0,0.5078769068571366,-0.2240308395953587
this one listen to me no one must know,4735.36,5.12,1346,4737.92,-0.296,0.0,0.49803892491395324,-0.23639149492269268
what she is,4739.04,4.08,1347,4741.08,0.0,0.0,0.4746455809783006,-0.32101340113580873
there must be no suspicion of her of you,4740.48,4.48,1348,4742.719999999999,0.2924,0.0,0.45641799505699016,-0.3836491962806188
or me,4743.12,4.48,1349,4745.36,0.0,0.0,0.41599468189121275,-0.3956971938735143
she must be allowed to move about freely,4744.96,4.96,1350,4747.44,0.4404,0.4,0.3791150667061506,-0.35542755975870627
but she will be on a leash,4747.6,6.48,1351,4750.84,0.0,0.0,0.320422685091556,-0.29491055725721893
she will learn nothing further to inform,4749.92,8.56,1352,4754.2,0.0,0.0,0.27263702045936394,-0.32939331098607655
she must go but it must happen slowly,4754.08,7.52,1353,4757.84,0.0,-0.30000000000000004,0.21385385176475194,-0.432125716327979
if she could become ill and remain ill,4758.48,4.48,1354,4760.719999999999,-0.6808,-0.5,0.14400551011804436,-0.5054831971770186
for a time,4761.6,3.76,1355,4763.4800000000005,0.0,0.0,0.06315570682485153,-0.535566539748008
until,4762.96,2.4,1356,4764.16,0.0,0.0,0.05026336973733412,-0.5378798251011303
drink your coffee darling it's getting,4772.88,3.12,1357,4774.4400000000005,0.5859,0.0,0.11374361624856162,-0.5978273198968224
cold,4774.84,3.399,1358,4776.5395,0.0,-0.6,0.04302822619574078,-0.6752388366134151
are you going out this afternoon alex no,4776.0,4.159,1359,4778.0795,-0.296,0.0,-0.03874915495042781,-0.7564595885733256
my dear i have some lettuce to ride,4778.239,4.721,1360,4780.599499999999,0.3818,0.0,-0.08389288816570302,-0.8996907561441215
what are you going to do oh i just have,4780.159,4.321,1361,4782.3195,0.0,0.0,-0.10760505609476803,-0.9744584245051264
a little shopping,4782.96,3.759,1362,4784.8395,0.0,-0.1875,-0.1515435711525976,-1.0173042908210843
i'd like to go to the imperial and maybe,4784.48,3.6,1363,4786.28,0.3612,0.0,-0.16848799217720595,-1.0165990304630839
i'll go to cosmos and see if they have,4786.719,2.881,1364,4788.1595,0.0,0.0,-0.166567426932807,-1.005146007376957
any new books in from new york,4788.08,2.72,1365,4789.44,0.0,0.13636363636363635,-0.14445410043003998,-1.000554245930681
well if you're going down there will you,4789.6,2.8,1366,4791.0,0.2732,-0.15555555555555559,-0.10496757913199563,-1.0184637495295275
go into such a cruise for me and see if,4790.8,2.96,1367,4792.28,0.0,0.0,-0.07380732323690073,-1.0690247026361517
my cigars have arrived,4792.4,2.96,1368,4793.879999999999,0.0,0.0,-0.04977646795778243,-1.166025609732155
should be about a thousand of them if,4793.76,3.2,1369,4795.360000000001,0.0,0.0,-0.047473158108011795,-1.1664067048140911
they have ask them to keep them in the,4795.36,4.64,1370,4797.679999999999,0.0,0.0,-0.08839048763913551,-1.0470859440855176
humidor for me will you,4796.96,3.04,1371,4798.4800000000005,0.0,0.0,-0.11285043806616725,-1.1628682572499753
anything wrong no no no the light,4802.88,3.52,1372,4804.64,-0.0834,-0.04999999999999999,-0.1642454170861327,-1.1953331315259421
bothers me,4805.6,2.639,1373,4806.9195,-0.2023,0.0,-0.16795886428447154,-1.150176947807173
may i have a bit of a headache would you,4806.4,4.08,1374,4808.44,0.0,0.0,-0.18338867791044897,-1.22481751935026
mind oh yes i think we can fix that,4808.239,5.281,1375,4810.8795,0.4019,0.0,-0.2397985884871514,-1.4056776127071478
thank you you know some people get too,4810.48,6.8,1376,4813.879999999999,0.3612,0.0,-0.3372042133923676,-1.6192668947052722
much sun down here you must be careful,4813.52,3.76,1377,4815.400000000001,0.1531,-0.018518518518518528,-0.38531108890401866,-1.6907179216571446
i think you can be very proud of,4817.44,4.4,1378,4819.639999999999,0.5256,1.0,-0.353182808985562,-1.708752460566584
yourself mrs uh sebastian,4818.96,4.88,1379,4821.4,0.0,0.0,-0.2152214131608836,-1.678755756657709
that sand the devlin brought in shows,4821.84,3.44,1380,4823.56,0.0,0.0,-0.21815085720194613,-1.6521648800341207
uranium ore,4823.84,3.52,1381,4825.6,0.0,0.0,-0.22702533218055193,-1.6580895171574892
so now we know what we're driving at and,4825.28,3.76,1382,4827.16,0.0,0.0,-0.20887738442669151,-1.6739110270451183
your job from now on will be to try to,4827.36,2.16,1383,4828.44,0.0,0.0,-0.1878085433893178,-1.6855790790448415
help us,4829.04,3.44,1384,4830.76,0.4019,0.0,-0.1596269171625732,-1.6827626461989165
find out where that sand comes from the,4829.52,4.88,1385,4831.96,0.0,0.0,-0.1602424880783717,-1.6628829697583545
location of the uranium deposit has a,4832.48,3.52,1386,4834.24,0.0,0.0,-0.1912113716100619,-1.6377906684120203
vast importance and we're putting quite,4834.4,2.96,1387,4835.879999999999,0.3612,0.0,-0.2322402487842303,-1.681671754438133
a few people on it,4836.0,4.32,1388,4838.16,0.0,-0.2,-0.19809332452770667,-1.6989720140806994
but i think uh you'll be a great help,4837.36,3.76,1389,4839.24,0.8807,0.8,-0.05965974113770798,-1.5165749083032047
all right,4840.32,2.319,1390,4841.4794999999995,0.0,0.2857142857142857,-0.028821413181280536,-1.3985552289106107
but that isn't the main reason why i,4841.12,3.36,1391,4842.8,0.0,0.16666666666666666,-0.047130585838990574,-1.3936558974173328
asked you to come up here this afternoon,4842.639,5.04,1392,4845.159000000001,0.0,0.0,-0.03804687633426083,-1.3823880258230743
no no i wanted to uh tell you that,4844.48,4.8,1393,4846.879999999999,0.2235,0.0,-0.018509027610325635,-1.3759703995593096
i'm going to change your contact in,4847.679,3.121,1394,4849.2395,0.0,0.0,-0.00015671017622411306,-1.3738452591172061
about a week,4849.28,5.2,1395,4851.88,0.0,0.0,0.008294864918242929,-1.3771069661029336
mr devlin's been transferred to spain,4850.8,7.839,1396,4854.7195,0.0,0.0,0.010474618523619934,-1.380355635178466
to spain does mr devlin know that oh yes,4854.48,4.88,1397,4856.919999999999,0.4019,0.0,0.012362454553357216,-1.3778663396400184
he uh,4858.639,3.201,1398,4860.2395,0.0,0.0,0.024750441637197914,-1.3767482315553936
asked for the transfer why well i guess,4859.36,4.799,1399,4861.7595,0.2732,0.0,0.037367234637741144,-1.432157964699495
he thought he was going stale here,4861.84,4.879,1400,4864.279500000001,0.0,-0.5,0.0724015502066171,-1.72687229824658
uh he wants to leave rio yes i guess he,4864.159,4.161,1401,4866.2395,0.3612,0.2,0.12005145708637147,-1.674018266123328
thought he'd find,4866.719,4.96,1402,4869.199,0.0,0.0,0.29122375962281855,-1.5346095166549234
spain more interesting yes i imagine it,4868.32,4.24,1403,4870.44,0.7159,0.5,0.391237446299802,-1.4158501629866413
would be,4871.679,2.321,1404,4872.8395,0.0,0.0,0.35665424362556974,-1.3728915656691612
there really isn't very much for a,4872.56,3.599,1405,4874.3595000000005,0.0,0.26,0.32635100454885213,-1.2813902667245094
brainy fellow like mr devlin to do in,4874.0,3.28,1406,4875.64,0.3612,0.0,0.3255537016735337,-1.2099308772902055
rio anymore,4876.159,2.48,1407,4877.398999999999,0.0,0.0,0.3423631688482642,-1.2233764806252572
well of course it is more or less,4877.28,4.24,1408,4879.4,0.2732,0.16666666666666669,0.3637319053536612,-1.2343555251666418
routine now,4878.639,2.881,1409,4880.0795,0.0,0.0,0.3706323244620874,-1.2284893878593142
in the meantime i'm to report to mr,4881.679,3.201,1410,4883.2795,0.0,0.0,0.40365403711857023,-1.1664835021005595
devlin as,4884.239,3.44,1411,4885.959,0.0,0.0,0.4361489015311527,-1.114832370685249
usual oh yes he'll be here until a new,4884.88,4.56,1412,4887.16,0.4019,-0.05681818181818182,0.45310000345848434,-1.104642153607419
man arrives,4887.679,4.081,1413,4889.7195,0.0,0.0,0.48694553578977245,-1.1070137767797663
thank you captain prescott i'll keep my,4889.44,3.92,1414,4891.4,0.3612,0.0,0.5005225394163345,-1.117413344050668
ears wide open,4891.76,5.52,1415,4894.52,0.0,-0.05,0.4970658938333098,-1.1366612702589132
bye goodbye oh and uh,4893.36,10.48,1416,4898.599999999999,0.0,0.0,0.46403093153001784,-1.1566858343870308
go easy on that son hey,4897.28,6.56,1417,4900.5599999999995,0.4404,0.43333333333333335,0.4503835421093129,-1.1637771822786025
darling what is it i don't know,4911.44,7.759,1418,4915.3195,0.5859,0.0,0.4684675721307104,-1.142959767829278
are you in pain yes i i'm so dizzy i,4915.04,6.0,1419,4918.04,-0.4751,0.0,0.44875012325934577,-1.1209452883954545
what what happened to her we were,4919.199,3.601,1420,4920.9995,0.0,0.0,0.4102043085442297,-1.0891310365590692
walking and she was stricken suddenly,4921.04,10.3,1421,4926.19,-0.5106,0.0,0.3706926194637524,-1.0168626445837936
i'll be all right let's go inside,4922.8,24.56,1422,4935.08,0.0,0.2857142857142857,0.36656590990972854,-0.9104453983410509
[Music],4931.34,18.5,1423,4940.59,0.0,0.0,0.35819507756514146,-0.9073419319608957
i'm sorry i couldn't make it on time it,4947.36,4.08,1424,4949.4,-0.0772,-0.5,0.24873809211980452,-1.0999935079962837
gets a bit lonely squatting on a bench,4949.84,2.96,1425,4951.32,-0.3612,-0.09999999999999998,0.2028376782903234,-1.1786067493413472
all day,4951.44,4.48,1426,4953.679999999999,0.0,0.0,0.16147274070869022,-1.2407520273826487
yes rio can be a very delta,4952.8,6.32,1427,4955.96,0.4019,0.2,0.13476024676865575,-1.2464086982430076
what's new nothing,4955.92,7.2,1428,4959.52,0.0,0.13636363636363635,0.04407828992397289,-1.3711759410179323
what's new with you nothing,4959.12,4.0,1429,4961.12,0.0,0.13636363636363635,0.10714010540393469,-1.433243734968672
any domestic troubles about the other,4964.4,3.839,1430,4966.3195,-0.4588,-0.0625,-0.07654633511142146,-1.461064652102245
night,4966.0,2.239,1431,4967.1195,0.0,0.0,-0.11226045243323349,-1.4540950263640395
any footprints in that sand yet,4969.04,8.639,1432,4973.3595,0.0,0.0,-0.06893868360451622,-1.4207855552598443
no nothing yet just a social visit huh,4972.08,8.88,1433,4976.5199999999995,-0.296,0.03333333333333333,-0.01102398710631225,-1.4210429591340674
a little fresh air helps you don't look,4977.679,5.161,1434,4980.2595,0.5177,0.056249999999999994,-0.050244197213269844,-1.4382163190623907
so hard,4980.96,5.019,1435,4983.4695,-0.1761,-0.2916666666666667,-0.07961031446207148,-1.4667989224161924
[Music],4982.84,3.139,1436,4984.4095,0.0,0.0,-0.08341984831383868,-1.476335963268667
[Music],4989.87,6.45,1437,4993.095,0.0,0.0,-0.10270051449340446,-1.5286488346403753
that's news back to the bottle again huh,4993.44,4.16,1438,4995.5199999999995,0.0,0.0,-0.1291958186322712,-1.5133125748147531
it sort of,4996.32,5.04,1439,4998.84,0.0,0.0,-0.18356604647055982,-1.472111723956541
lightens my chores big party,4997.6,6.4,1440,5000.8,0.4019,0.0,-0.19584614842820533,-1.463656843236702
just the family circle sounds quite,5001.36,3.839,1441,5003.2795,0.0,0.0,-0.17254326209716433,-1.5037260567460855
jolly,5004.0,4.48,1442,5006.24,0.5106,0.0,-0.14917919877243266,-1.6181546034548417
it helps life in a delta you want to,5005.199,6.401,1443,5008.3994999999995,0.4404,0.0,-0.14278232789321338,-1.6299509401223091
take it easy on that liquor,5008.48,3.12,1444,5010.04,0.4404,0.43333333333333335,-0.14202457703959223,-1.5619845481441093
don't you find real little hard to take,5012.56,5.84,1445,5015.4800000000005,-0.0276,-0.28645833333333337,-0.15329924636929806,-1.5683648422239311
too,5016.4,3.32,1446,5018.0599999999995,0.0,0.0,-0.16239834516623625,-1.6308493387099907
it's not a bad tone,5018.4,3.52,1447,5020.16,0.431,0.3499999999999999,-0.16987746786890034,-1.6520264863215375
[Music],5019.72,3.8,1448,5021.62,0.0,0.0,-0.1772756040741046,-1.6402907244758291
you look all mashed up must have been,5021.92,3.52,1449,5023.68,0.0,0.0,-0.21772694889939126,-1.6429605085566215
quite an evening,5023.52,5.52,1450,5026.280000000001,0.0,0.0,-0.28938896012608467,-1.6402496736040217
yeah it was okay if you want to play,5025.44,5.68,1451,5028.28,0.7003,0.5,-0.21194036102799943,-1.3904589469435764
that way go on have fun,5029.04,5.36,1452,5031.72,0.5106,0.3,-0.12136366947297383,-1.2745546795779465
no reason why you shouldn't that's right,5031.12,4.88,1453,5033.5599999999995,-0.296,0.2857142857142857,-0.11542716521387184,-1.2312245526769732
here's something that belongs to you i,5034.4,3.44,1454,5036.12,0.0,0.0,-0.13098522436461021,-1.0231256273810896
should have given it to you sooner,5036.0,4.8,1455,5038.4,0.0,0.0,-0.1501443174250727,-0.9874769225403496
what is it a scarf that you lent me once,5037.84,6.0,1456,5040.84,0.0,0.0,-0.17060163979922446,-1.0660910783737947
in miami,5040.8,3.04,1457,5042.320000000001,0.0,0.0,-0.18241633045215444,-1.1048008143656665
cleaning household,5048.159,9.681,1458,5052.9995,0.0,0.0,-0.22430625276028526,-1.043627524432313
what do you mean goodbye,5057.92,6.16,1459,5061.0,0.0,-0.3125,-0.23877030786745781,-1.0659946833470626
nothing just goodbye,5061.04,4.88,1460,5063.48,0.0,0.0,-0.29330981413538443,-1.155707807975289
fresh air isn't as good for hangovers i,5064.08,4.559,1461,5066.3595,-0.0274,0.5,-0.41560844051054635,-1.3026310262225087
thought sit down you're still tight,5065.92,5.92,1462,5068.88,0.0,-0.16706349206349208,-0.5666832536894184,-1.3864574816081685
i don't want to,5068.639,3.201,1463,5070.2395,-0.0572,0.0,-0.6303578063711669,-1.4102754424720585
where you going back,5072.32,5.44,1464,5075.04,0.0,0.0,-0.6407215010874204,-1.4239773087136305
home,5075.44,2.32,1465,5076.599999999999,0.0,0.0,-0.619023323169258,-1.4195926623623787
you are not taking care of yourself,5081.679,3.841,1466,5083.5995,-0.3875,0.0,-0.6460168385844279,-1.4240222373814821
alicia i feel much,5083.52,6.639,1467,5086.8395,0.0,0.2,-0.6894040180223695,-1.4291608422474746
better you look like something awful,5085.52,4.639,1468,5087.8395,0.34,-0.25,-0.7011954941494445,-1.429634706284042
circles under the eyes,5091.12,3.119,1469,5092.6795,0.0,0.0,-0.7344652683895057,-1.4227285314431815
my dear child you must have a doctor,5095.28,4.64,1470,5097.599999999999,0.3818,0.0,-0.7427762851156096,-1.4121256466214793
find out what is the matter with you,5097.12,6.079,1471,5100.1595,0.0258,0.0,-0.7442970971227023,-1.4108914953144973
i never go near doctors they always want,5099.92,6.08,1472,5102.96,0.0772,0.1,-0.749732531970993,-1.4166329269393785
to cart you off to a hospital,5103.199,6.561,1473,5106.4794999999995,0.0,0.0,-0.7772259268995502,-1.4391377929307627
maybe you belong in a hospital,5106.0,3.76,1474,5107.88,0.0,0.0,-0.7990098917617858,-1.4541169871886792
tell me when did you first feel sick,5109.92,5.44,1475,5112.64,-0.5106,-0.23214285714285715,-0.8589580604679959,-1.461375591347245
oh i don't remember maybe the party,5115.84,6.399,1476,5119.0395,0.4019,0.0,-0.7795773868268143,-1.381221350865951
i think i still think a sea trip would,5120.0,3.679,1477,5121.8395,0.0,0.0,-0.8629283152284548,-1.5526791308231123
be much better for you darling than,5122.239,2.321,1478,5123.3994999999995,0.7717,0.5,-0.80146714930034,-1.4630829824254787
doctors and,5123.679,3.601,1479,5125.4795,0.0,0.0,-0.712709262066925,-1.4190424783382871
hospitals little crews somewhere maybe,5124.56,3.92,1480,5126.52,0.0,-0.1875,-0.6840762058633022,-1.4364729752660295
spain,5127.28,2.8,1481,5128.679999999999,0.0,0.0,-0.6686410994146514,-1.478180394315769
but the roses back in your cheeks my,5128.48,3.92,1482,5130.44,0.0,0.0,-0.7023651006885895,-1.4652210151915335
sweet i don't think so i don't care much,5130.08,3.2,1483,5131.68,0.028,0.275,-0.7365370218784546,-1.4467558191849226
for boats,5132.4,2.799,1484,5133.7995,0.0,0.0,-0.7758276745025234,-1.4602650234293466
we could go together my dear if you,5133.28,3.919,1485,5135.2395,0.3818,0.0,-0.7679783569002067,-1.530285939876042
could bear to leave alex behind for a,5135.199,3.601,1486,5136.9995,-0.0516,-0.4,-0.7309686776724497,-1.6267183536911793
few weeks,5137.199,6.081,1487,5140.2395,0.0,-0.2,-0.6668567678380042,-1.4049109498104977
you prefer alex the case of seasickness,5138.8,4.48,1488,5141.04,0.0,0.0,-0.6659660265387474,-1.1904239838396007
i always get seasick,5143.92,7.04,1489,5147.4400000000005,0.0,0.0,-0.72037413640443,-1.1956391750794828
then you might like the mountains hmm,5146.96,7.199,1490,5150.5595,0.3612,0.0,-0.6258055573177314,-1.187775730475226
the air is fresh and pure and i'm going,5150.96,4.4,1491,5153.16,0.3182,0.2571428571428571,-0.5485379699138047,-1.1117804711633608
next week,5154.159,4.56,1492,5156.438999999999,0.0,0.0,-0.556341687163989,-1.1743228085966755
oh you're leaving i'm sorry i'll miss,5155.36,4.48,1493,5157.599999999999,-0.2263,-0.5,-0.5731067010973014,-1.2088074553626875
you,5158.719,4.96,1494,5161.199,0.0,0.0,-0.5830093818673103,-1.2727025807202335
yes i'm delaying my work too long,5159.84,5.76,1495,5162.72,0.4019,-0.05,-0.5448628692400833,-1.3144192664088175
if you'll come with me the mountains,5163.679,4.48,1496,5165.919,0.0,0.0,-0.5069314803518972,-1.374364865100609
won't make you seasick,5165.6,5.36,1497,5168.280000000001,0.0,0.0,-0.5802889025944664,-1.2958955605490008
and the amores mountains are beautiful,5168.159,4.241,1498,5170.2795,0.5994,0.85,-0.5245948178022889,-1.1382018487512902
covered with flowers and,5170.96,4.48,1499,5173.2,0.0,0.0,-0.3072421995369942,-1.0929412537338963
now um what alicia needs is rest not,5172.4,5.6,1500,5175.2,0.0,0.0,-0.18984186144097115,-1.1345523242484863
mountain climbing i've heard about the,5175.44,4.08,1501,5177.48,0.0,0.0,-0.17571655655151822,-1.1330691182312294
imores,5178.0,5.6,1502,5180.8,0.0,0.0,-0.22324178391600186,-1.054320005193332
did you really hmm,5179.52,7.44,1503,5183.240000000001,0.0,0.2,-0.17335055620512424,-0.9912006509197595
yes by the beautiful little native towns,5183.6,6.16,1504,5186.68,0.765,0.33125,-0.08429155875252045,-0.9813785620113913
tell me are you going to leopoldina no,5186.96,3.6,1505,5188.76,-0.296,0.0,-0.0998516060310512,-1.0246963359311425
no no,5189.76,2.399,1506,5190.9595,0.2235,0.0,-0.13006514887555634,-0.9215637342880918
i'm going to send them out for some more,5190.56,3.679,1507,5192.3995,0.0,0.5,-0.1289958554194118,-0.7335008190852433
brandy otter,5192.159,5.52,1508,5194.919,0.0,0.0,-0.12562731566980254,-0.6660665649371715
no no thank you i here never drink more,5194.239,4.721,1509,5196.599499999999,-0.0572,0.5,-0.12649164025818319,-0.6045327986761115
than one brandy and even this is,5197.679,2.48,1510,5198.919,0.0,0.0,-0.12804137445237065,-0.5236631156414078
sometimes too much,5198.96,6.08,1511,5202.0,0.0,0.2,-0.12346865609502686,-0.5071086783315539
i just finished my coffee but that's,5200.159,4.881,1512,5202.599499999999,0.0,0.0,-0.12089994401253958,-0.5192499414772141
oh i'm sorry yeah perhaps uh,5205.52,6.4,1513,5208.72,0.2263,-0.5,-0.06249426812126008,-0.6339419530336516
uh alex is right my dear child when you,5209.199,3.44,1514,5210.919,0.3818,0.2857142857142857,-0.030306476531283637,-0.5669310118173249
are young,5211.92,5.52,1515,5214.68,0.0,0.1,0.03746222660587186,-0.5360674152007532
rest is the best doctor and if you,5212.639,8.0,1516,5216.639,0.6369,1.0,0.08364282401782687,-0.2673738386999902
lie still for a few days reading,5217.44,5.759,1517,5220.3195,0.0,-0.2,0.1791854446785231,-0.3247716286394165
relaxing forgetting all your troubles it,5220.639,4.0,1518,5222.639,0.0516,0.0,0.20532119610013708,-0.31383152315182067
might be as well as,5223.199,4.161,1519,5225.2795,0.2732,0.0,0.1764732567629318,-0.32200291808436254
medicine or see here and when i come,5224.639,3.841,1520,5226.5595,0.0,0.0,0.1538395798096331,-0.34294966784789555
back it will be all,5227.36,4.52,1521,5229.62,0.0,0.0,0.13411399449494196,-0.382385406697019
well making us all high happy once more,5228.48,8.64,1522,5232.799999999999,0.7003,0.48666666666666664,0.2077810969793651,-0.3490711604798418
[Music],5231.88,9.0,1523,5236.38,0.0,0.0,0.24300630225910633,-0.2732611441652756
excuse me i won't go to bed,5237.12,8.88,1524,5241.5599999999995,0.0772,-0.05,0.24560293195358104,-0.23024256640680982
again darling sorry again,5240.88,5.12,1525,5243.4400000000005,0.5423,-0.5,0.48005600736423404,-0.2324881856341691
shall i take you up may i help you my,5246.239,4.801,1526,5248.639499999999,0.4019,0.0,0.5803039943234666,-0.2432452397986142
dear,5250.32,3.45,1527,5252.045,0.3818,0.0,0.5878770756405642,-0.21915694650113235
some hot water,5251.04,12.019,1528,5257.0495,0.0,0.25,0.5507845257881727,-0.10685282837588664
[Music],5253.77,9.289,1529,5258.414500000001,0.0,0.0,0.5336070834242604,-0.07035826173260865
i don't like the way she looks at us,5265.6,29.64,1530,5280.42,-0.2755,0.0,0.48130320917172853,0.023931692207987142
let's find out,5280.8,18.25,1531,5289.925,0.0,0.0,0.4897467790743358,-0.022451123111891173
[Music],5295.24,3.81,1532,5297.1449999999995,0.0,0.0,0.46635745669417694,-0.006688612521504509
[Music],5303.63,5.43,1533,5306.345,0.0,0.0,0.4184022737444607,0.04579757581849522
[Music],5312.76,3.489,1534,5314.5045,0.0,0.0,0.3900714847017716,0.06786073208226445
[Music],5322.82,10.639,1535,5328.139499999999,0.0,0.0,0.39725155006328355,0.014110807559652612
required,5334.84,3.0,1536,5336.34,0.0,0.0,0.37246853611496655,0.04408097752463665
[Music],5342.85,4.99,1537,5345.345,0.0,0.0,0.31748608428308206,0.0378778962425492
