text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
[Laughter],2565.9,4.58,711,2568.19,0.4939,0.0,0.0,1.1118919194023962,1.7305503151535975,
i hear it's a pretty tough place not,2568.56,5.279,712,2571.1995,0.4019,-0.06944444444444445,0.0,1.2101046775995101,1.6789209683976265,
tough enough to hold that fellow's own,2570.48,5.119,713,2573.0395,-0.128,0.07037037037037036,0.0,1.1378330893478397,1.6435635474869308,
you don't know him sheriff,2573.839,4.401,714,2576.0395,0.0,0.0,0.0,1.072861940242059,1.593508189355721,
i was in huntsville the same time he was,2575.599,5.201,715,2578.1995,0.0,0.0,0.0,1.0881802149318698,1.5861201896060222,
outside,2578.24,4.72,716,2580.6,0.0,0.0,0.0,1.1486129800502454,1.632407792856533,
well i'd be glad to get some first-hand,2580.8,3.84,717,2582.7200000000003,0.6249,0.5,0.0,1.2244258929158012,1.724160513105092,
information mr fickerts with the new,2582.96,4.32,718,2585.12,0.0,0.13636363636363635,0.0,1.3071285378903212,1.7988332378608463,
york herald oh yes horace greeley's,2584.64,4.959,719,2587.1195,0.4019,0.0,0.0,1.354361546177471,1.784188152280441,
newspaper i haven't seen one in a long,2587.28,4.16,720,2589.36,0.0,-0.05,0.0,1.3881006138228462,1.7949081821209254,
time i'm making this trip to right up,2589.599,4.161,721,2591.6795,0.0,0.2857142857142857,0.0,1.4145580224621779,1.8539628392039016,
the overland mail i'm almost sorry we,2591.44,3.84,722,2593.36,-0.0018,-0.5,0.0,1.4361373027439752,1.7286078273671819,
didn't meet up with that gang you're,2593.76,4.0,723,2595.76,0.0,0.0,0.0,1.5321019578039545,1.7607070404169194,
after make good copy oh please don't say,2595.28,4.559,724,2597.5595000000003,0.6369,0.7,0.0,1.7028450763813539,1.8938618651651418,
this,2597.76,2.079,725,2598.7995,0.0,0.0,0.0,1.7310793748484836,1.9648061945504152,
here with us yeah yeah man but this,2600.24,5.119,726,2602.7994999999996,0.296,0.0,0.0,1.7973314896186496,1.9107708511330737,
zimmerman cold proposition isn't he,2602.24,5.359,727,2604.9195,0.0,-0.6,0.0,1.8527292837893405,1.8102485995288031,
a pretty tough huckleberry,2605.359,4.161,728,2607.4395,0.4019,-0.06944444444444445,0.0,1.9211988964676765,1.7300072694596502,
what's he look like,2607.599,4.321,729,2609.7595,0.3612,0.0,0.0,1.970863728827808,1.7029037366094857,
oh he's about my height,2609.52,4.559,730,2611.7995,0.0,0.0,0.0,1.9909196673187224,1.712150789859676,
maybe a little more a little less,2611.92,3.84,731,2613.84,0.0,-0.010416666666666664,0.0,1.9775318506295099,1.7489119088507072,
smooth shaven,2614.079,3.441,732,2615.7995,0.0,0.4,0.0,1.9362807149424903,1.805041888182809,
straight nose,2615.76,3.92,733,2617.7200000000003,0.2263,0.2,0.0,1.923104863575,1.8673236728930294,
hair and eyes about my color i heard he,2617.52,4.319,734,2619.6795,0.0,0.0,0.0,2.00572401270743,1.9235986311187274,
came from a pretty high tone family was,2619.68,3.84,735,2621.6,0.4939,0.20500000000000002,0.0,2.164415143885429,1.9573269911067077,
going big guns in the banking business,2621.839,4.0,736,2623.839,0.0,0.0,0.0,2.1543618134442415,1.9510160484647365,
until he met that woman,2623.52,3.68,737,2625.36,0.0,0.0,0.0,2.1151067222574578,1.9113758848641167,
that saw,2625.839,3.441,738,2627.5595,0.0,0.0,0.0,2.078800349781608,1.8240927741055943,
well that's been rumored that way oh,2627.2,3.6,739,2629.0,0.2732,0.0,0.0,2.070700632458529,1.7650568092569814,
it's the truth,2629.28,3.92,740,2631.2400000000002,0.3182,0.0,0.0,2.087357300404258,1.708092123388175,
she was a creole gal from new orleans,2630.8,4.72,741,2633.1600000000003,0.0,0.13636363636363635,0.0,2.134219529806056,1.7458015993497984,
and a plenty good looker,2633.2,5.28,742,2635.8399999999997,0.4404,0.7,0.0,2.24235864344318,1.9393781882750325,
her name was uh was uh,2635.52,4.64,743,2637.84,0.0,0.0,0.0,2.317461359166814,1.9933346301449557,
what was what business are you traveling,2638.48,3.839,744,2640.3995,0.0,0.0,0.0,2.3462745878011058,1.847287488078208,
for mr tickering colts hartford,2640.16,4.8,745,2642.56,0.0,0.0,0.0,2.279767690790788,1.9129740209075177,
connecticut just one more question what,2642.319,4.241,746,2644.4395,0.0,0.5,0.0,2.1848405114266436,2.017034766972151,
crime were they going to hang the woman,2644.96,3.84,747,2646.88,-0.5423,0.0,0.0,2.062930403793573,1.9956446497111129,
for,2646.56,2.24,748,2647.68,0.0,0.0,0.0,2.026150459108987,1.969737397183151,
he killed this creole gal because she,2650.079,3.28,749,2651.719,-0.6705,-0.2,0.0,1.8747824136159223,1.8895336980169195,
was double dealing him for some other,2651.76,2.88,750,2653.2000000000003,0.0,-0.0625,0.0,1.8373887737527617,1.8754021887880303,
young buckle,2653.359,2.801,751,2654.7595,0.0,0.1,0.0,1.8025607081599246,1.8617114918555502,
killed him too,2654.64,3.52,752,2656.4,-0.6705,-0.2,0.0,1.7267412378662705,1.8342532099169881,
shot him both dead,2656.16,3.919,753,2658.1195,-0.6486,-0.2,0.0,1.5944508502858117,1.7723477698847714,
not right sheriff,2658.16,4.32,754,2660.3199999999997,0.0,-0.14285714285714285,0.0,1.5485779671089988,1.644351986248333,
well from what he told me,2660.079,4.24,755,2662.199,0.2732,0.0,0.0,1.5790294092495762,1.5797265505482445,
they had it coming to him you almost,2662.48,4.8,756,2664.88,0.0,0.0,0.0,1.6049393031320993,1.6595864462008107,
sound as if you admired him,2664.319,4.8,757,2666.719,0.5106,0.4,0.0,1.6258836296205277,1.7261150731395054,
never underestimate your enemy mr,2667.28,3.44,758,2669.0,0.5773,0.0,0.0,1.6932058751863095,1.7239043262073024,
figgert,2669.119,3.521,759,2670.8795,0.0,0.0,0.0,1.8043428627667029,1.7583973107988125,
it's a good way to keep alive,2670.72,3.44,760,2672.4399999999996,0.6705,0.39999999999999997,0.0,1.9333078414176899,1.8776868248364087,
very interesting do you mind if i quote,2672.64,3.679,761,2674.4795,0.4576,0.65,0.0,2.043651420245304,2.0406708421931334,
you no not at all just so you spell my,2674.16,4.32,762,2676.3199999999997,-0.296,0.0,0.0,2.011238836751341,2.088362505256602,
name right,2676.319,4.0,763,2678.319,0.0,0.2857142857142857,0.0,1.9722680839439228,2.143429489210872,
i hear colts getting out some new army,2678.48,3.44,764,2680.2,0.0,0.13636363636363635,0.0,1.9666221267756498,2.192884871538591,
models that's what i'm taking to,2680.319,3.441,765,2682.0395,0.0,0.0,0.0,1.9837861896354763,2.205770358063759,
california uh,2681.92,3.6,766,2683.7200000000003,0.0,0.0,0.0,2.0015853895786986,2.1969311575026054,
sheriff miles,2683.76,3.44,767,2685.48,0.0,0.0,0.0,2.001645064740264,2.1864966482604093,
m-i-l-e-s,2685.52,3.04,768,2687.04,0.0,0.0,0.0,1.9689960647374891,2.192378132500724,
ben miles,2687.2,3.52,769,2688.96,0.0,0.0,0.0,1.8856344378415393,2.23513961428088,
slickest line of guns you ever see sure,2688.56,3.68,770,2690.4,0.3818,0.5,0.0,1.8391016797625908,2.267201572213416,
uh show them to him mr chickering i'll,2690.72,3.04,771,2692.24,0.0,0.0,0.0,1.8755821137018773,2.2469595743353574,
be glad to,2692.24,4.0,772,2694.24,0.4588,0.5,0.0,2.059174713760883,2.4266726105509018,
fine,2693.76,2.48,773,2695.0,0.2023,0.4166666666666667,0.0,2.117190928195364,2.49199727160798,
oh tom wanna have a look at a hometown,2696.88,5.199,774,2699.4795,0.0,0.0,0.0,2.018490067577267,2.3889099406950898,
newspaper it ain't but 12 days old,2699.2,5.879,775,2702.1394999999998,0.0,0.1,0.0,2.023759905897471,2.437995265378249,
thanks,2702.079,3.0,776,2703.579,0.4404,0.2,0.0,2.1412122856293467,2.4546824294293788,
what do you think,2706.4,2.719,777,2707.7595,0.0,0.0,0.0,2.01462765262866,2.359984776317818,
i was way ahead of anything i've ever,2707.599,3.041,778,2709.1195000000002,0.0,0.0,0.0,2.030953145229525,2.310285813385752,
handled,2709.119,3.361,779,2710.7995,0.0,0.0,0.0,2.1373704384013603,2.3139568818170195,
good balance,2710.64,5.88,780,2713.58,0.4404,0.7,0.0,2.3761777894126928,2.540055555803319,
yes nice smooth action,2712.48,4.04,781,2714.5,0.6705,0.3666666666666667,0.0,2.4370316004884742,2.601919351535556,
wouldn't want to sell this one would you,2718.0,5.599,782,2720.7995,-0.0572,0.0,0.0,2.5530590500389043,2.605847902916833,
i should say not they're my samples,2720.16,5.84,783,2723.08,0.0,0.0,0.0,2.5319854422381813,2.550760817245382,
i see that jared,2723.599,6.281,784,2726.7395,0.0,0.0,0.0,2.478480913155867,2.475612536031799,
well it's mighty slick,2726.0,3.88,785,2727.94,0.2732,0.07500000000000001,0.0,2.458820943428072,2.4556617553683378,
please,2736.079,3.0,786,2737.579,0.3182,0.0,0.0,2.37872807068076,2.421319315073187,
no no i reckon it was just a coyote run,2748.079,4.321,787,2750.2395,0.2235,0.0,0.0,2.6421294066095755,2.4572649423384267,
through the corral well folks time we,2750.319,4.881,788,2752.7595,0.2732,0.0,0.0,2.681649786085984,2.3296547500559357,
got moving again,2752.4,2.8,789,2753.8,0.0,0.0,0.0,2.6910125098124538,2.2627188182404576,
sheriff,2757.359,3.681,790,2759.1994999999997,0.0,0.0,0.0,2.644738670125024,2.187581022793525,
did you have my revolver why i gave it,2758.4,4.0,791,2760.4,0.0,0.0,0.0,2.6070883887408423,2.120706995986569,
to davis,2761.04,3.279,792,2762.6795,0.0,0.0,0.0,2.506417327766837,2.0568963647403105,
didn't i lay it on the table,2762.4,5.52,793,2765.1600000000003,0.0,0.0,0.0,2.3738478170287665,1.8235515112941494,
well i i don't see it,2764.319,3.601,794,2766.1195,0.2732,0.0,0.0,2.3220483144698445,1.757456281170293,
here it is right where mr davis left us,2768.16,4.88,795,2770.6,0.0,0.14285714285714285,0.0,2.1206397052660173,1.5964531966855038,
thank you sheriff come on folks,2770.72,3.599,796,2772.5195,0.3612,0.0,0.0,2.0725128276396902,1.4415066006559516,
get your gear together we've got a long,2773.04,3.84,797,2774.96,0.0,-0.05,0.0,2.0580383684674204,1.3558252625276377,
ride ahead,2774.319,2.561,798,2775.5995,0.0,0.0,0.0,2.064007890703757,1.3888829649620669,
well nice to have seen you sheriff,2779.2,4.48,799,2781.4399999999996,0.5994,0.6,0.0,2.202463794231038,1.526633931795545,
thanks same to you,2780.8,2.88,800,2782.2400000000002,0.4404,0.1,0.0,2.210288407670619,1.5291120621201582,
stage is waiting tom,2785.2,3.96,801,2787.18,0.0,0.0,0.0,2.139060454012686,1.53855651459483,
on,2800.96,21.59,802,2811.755,0.0,0.0,0.0,2.125695109071788,1.5158948579113118,
[Music],2802.95,19.6,803,2812.75,0.0,0.0,0.0,2.1317851666709484,1.514254322188185,
uh,2824.24,3.0,804,2825.74,0.0,0.0,0.0,2.153242925781154,1.5031950927636473,
so,2836.64,3.0,805,2838.14,0.0,0.0,0.0,2.036954230571788,1.542749789614958,
what kind of a fool do you think i am,2845.599,5.601,806,2848.3995,-0.4404,0.6,0.0,1.7988680788510796,1.6794826578741422,
trying to swipe that salesman's gun,2847.44,3.76,807,2849.32,-0.34,0.0,0.0,1.7699844655057904,1.6976498431602667,
i don't want to have to kill you,2854.16,5.679,808,2856.9995,-0.7115,0.0,0.0,1.5243339130173883,1.7356310283566907,
unless you make me do it,2856.319,3.52,809,2858.079,0.0,0.0,0.0,1.4986587633742894,1.7352622971808371,
everything all right sim,2860.96,3.119,810,2862.5195,0.0,0.2857142857142857,0.0,1.4401217023090802,1.7480474389050242,
i kelly i want link,2864.24,3.2,811,2865.8399999999997,0.0772,0.0,0.0,1.444621135071502,1.7696398685628194,
where's my my wife,2868.88,4.239,812,2870.9995,0.0,0.0,0.0,1.529004625292508,1.8141904512525822,
she coming with tennis,2871.04,4.559,813,2873.3195,0.0,0.0,0.0,1.5217248047725436,1.8354597917553521,
tim you can't travis knows better than,2873.119,7.561,814,2876.8995,-0.3412,0.5,0.0,1.3072178929832483,1.8658902220991358,
to lay a hand on her now get in there,2875.599,5.081,815,2878.1395,0.4939,0.0,0.0,1.496406292664041,1.8750758464822024,
take him inside yes,2897.52,3.88,816,2899.46,0.4019,0.0,0.0,1.6185876788494893,1.9132820883759576,
nancy go with him,2907.119,5.161,817,2909.6995,0.0,0.0,0.0,1.5452777688735213,1.8611471095012921,
think i had two boss,2908.559,3.721,818,2910.4195,0.0,0.0,0.0,1.5408646520597278,1.8559993837962505,
spit cat ain't she,2917.2,3.119,819,2918.7594999999997,0.0,0.0,0.0,1.545361172444374,1.7835520325387968,
i,2922.16,2.72,820,2923.52,0.0,0.0,0.0,1.5185196614000884,1.7175811999508046,
i lost my,2923.2,3.68,821,2925.04,-0.3182,0.0,0.0,1.3352393880591893,1.6806476989445638,
gun,2924.88,4.8,822,2927.28,-0.34,0.0,0.0,1.147201538259663,1.6106374757982578,
here it is,2926.88,4.8,823,2929.28,0.0,0.0,0.0,1.1078802667138894,1.5577044625726864,
yeah,2929.68,5.52,824,2932.44,0.296,0.0,0.0,1.2189442329764537,1.5248584930024065,
wanna bust my hand get up now look don't,2931.68,6.399,825,2934.8795,0.4939,0.0,0.0,1.2825451202336768,1.4872794893277907,
get any wrong ideas,2935.2,4.96,826,2937.68,-0.4767,-0.5,0.0,1.2127439156579138,1.3961448491018826,
i warned you tevus,2938.079,6.48,827,2941.319,-0.2732,0.0,0.0,0.9381999171470157,1.3552102911400759,
i'll i'll kill you for this get up,2940.16,4.399,828,2942.3595,-0.6908,0.0,0.0,0.7120156890898724,1.3557184890311063,
you wouldn't kick me if i if i had my,2947.2,5.159,829,2949.7794999999996,0.0,0.0,0.0,0.7103579484647089,1.3692580422073704,
gun,2949.359,3.0,830,2950.859,-0.34,0.0,0.0,0.6174030434421801,1.37117537041025,
you'd like me to reach for it,2958.48,5.32,831,2961.14,0.3818,0.0,0.0,0.7056833379073958,1.3627468214560874,
wouldn't you,2960.48,3.32,832,2962.14,0.0,0.0,0.0,0.7516891755709468,1.3576951093937384,
well i don't know i had it and somehow,2985.599,4.641,833,2987.9195,0.2732,0.0,0.0,0.6042404680033702,1.1517031253510517,
or other it fell out,2987.28,2.96,834,2988.76,0.0,-0.125,0.0,0.5954657645088857,1.1527333585974375,
do you still have yours haven't you i,2990.72,3.92,835,2992.68,0.0,0.0,0.0,0.5879093653007816,1.1734291796206113,
yes i better get rid of it,2997.119,6.03,836,3000.134,0.6808,0.5,0.0,0.7299841957652503,1.2390467526099052,
[Applause],2999.8,3.349,837,3001.4745000000003,0.4215,0.0,0.0,0.7669451115726119,1.2462004677903538,
do you think they'll let us go tomorrow,3003.599,4.0,838,3005.599,0.0,0.0,0.0,0.8291454097114889,1.3727832727115914,
morning after the stagecoach gets here,3005.04,3.76,839,3006.92,0.0,0.0,0.0,0.7962886772551395,1.3428897851602302,
not a chance,3007.599,3.52,840,3009.3590000000004,-0.1877,0.0,0.0,0.6397156367417339,1.1591181943164357,
they know that we saw them kill sam,3008.8,6.84,841,3012.2200000000003,-0.6908,0.0,0.0,0.3971232312601437,1.1353960563127479,
i'll have to get out before it comes in,3011.119,4.521,842,3013.3795,0.0,0.0,0.0,0.3127007493332546,1.152850175458908,
nancy you stand watch till midnight,3042.319,4.721,843,3044.6794999999997,0.0,0.0,0.0,0.3242895398275192,1.323779640735074,
yancey yeah,3045.52,3.839,844,3047.4395,0.296,0.0,0.0,0.30334820770432896,1.3881803997244937,
her joy are you sure,3047.04,3.44,845,3048.7599999999998,0.7269,0.65,0.0,0.37324169055488005,1.518788874139403,
congrats,3049.359,4.0,846,3051.359,0.5267,0.0,0.0,0.5706285124306496,1.5526961892175093,
you take the second watch yeah i see,3050.48,7.079,847,3054.0195,0.296,0.0,0.0,0.6527156450587557,1.5107904016659832,
davis will relieve you at four,3053.359,4.2,848,3055.459,0.3612,0.0,0.0,0.6595324972003124,1.492584639227681,
so,3074.16,3.0,849,3075.66,0.0,0.0,0.0,0.6678137754306315,1.360000104757118,
can i fill this,3089.52,6.52,850,3092.78,0.0,0.0,0.0,0.6377075497033445,1.338374415056255,
yeah go ahead,3092.4,3.64,851,3094.2200000000003,0.296,0.0,0.0,0.6345196441872902,1.3368304329075664,
get your water over there,3103.92,6.84,852,3107.34,0.0,0.0,0.0,0.6048632426952734,1.3174502383862041,
on drinking water,3106.88,3.88,853,3108.82,0.0,0.0,0.0,0.6016153075927574,1.315007008727475,
so,3130.0,3.0,854,3131.5,0.0,0.0,0.0,0.5641314327016226,1.2913170316375462,
can't you pour it in,3146.0,3.96,855,3147.98,0.0,0.0,0.0,0.5639721397552659,1.3163226005074575,
gratz you,3186.64,5.479,856,3189.3795,0.4588,0.0,0.0,0.6196207723173941,1.3654764867588776,
you better get some sleep,3188.24,3.879,857,3190.1794999999997,0.4404,0.5,0.0,0.6189121149500558,1.3589020154538574,
let me bury my coat,3203.28,4.2,858,3205.38,0.0,0.0,0.0,0.5846998489738816,1.2085216409209836,
so,3212.4,3.0,859,3213.9,0.0,0.0,0.0,0.5585495233118002,1.204014376713225,
[Music],3231.01,4.129,860,3233.0745,0.0,0.0,0.0,0.6191178823747228,1.2112337754923888,
[Applause],3232.04,3.099,861,3233.5895,0.4215,0.0,0.0,0.626947440357577,1.1934103186893599,
[Music],3235.41,3.09,862,3236.955,0.0,0.0,0.0,0.6886038028772375,1.0567539793573517,
take his place yes,3249.359,4.72,863,3251.719,0.4019,0.0,0.0,0.9375659930930367,1.020268716676694,
well there was there was,3252.559,3.441,864,3254.2795,0.2732,0.0,0.0,1.034871140652942,1.1116987126201352,
a great big lion out there,3254.079,4.641,865,3256.3995,0.6249,0.4,0.0,1.3384393206924774,1.2039661209547992,
go to bed,3256.0,2.72,866,3257.36,0.0,0.0,0.0,1.3960690449380813,1.2468413909868272,
you better turn in too,3260.8,5.44,867,3263.52,0.4404,0.5,0.0,1.5095776743559481,1.4145055824706279,
it's your turn next,3263.2,3.04,868,3264.72,0.0,0.0,0.0,1.656259562854555,1.4032223862578301,
what was cold out there too was it was,3266.96,5.44,869,3269.68,0.0,-0.6,0.0,1.8785555935734288,1.3340549293176553,
it made me very much,3269.839,5.361,870,3272.5195,0.0,0.26,0.0,1.824375603235013,1.395637788155371,
it was cold,3272.4,2.8,871,3273.8,0.0,-0.6,0.0,1.8010416482988374,1.295381943710798,
there was a lion out there too i,3276.559,4.081,872,3278.5995000000003,0.0,0.0,0.0,1.7829744543376917,1.2213011388419877,
seen it that was,3278.96,4.96,873,3281.44,0.0,0.0,0.0,1.6009785397083485,1.1957685299418814,
following me right up to the house,3280.64,3.28,874,3282.2799999999997,0.0,0.14285714285714285,0.0,1.5432274589548909,1.1893131602191844,
it's all right,3284.88,3.32,875,3286.54,0.0,0.2857142857142857,0.0,1.4501818676656448,1.1882825485053576,
um,3296.16,3.0,876,3297.66,0.0,0.0,0.0,1.31897362905021,1.1415266513101523,
so,3309.04,3.0,877,3310.54,0.0,0.0,0.0,1.1588949766864618,1.0109914633863986,
what's the matter coyotes stop howling,3323.44,6.359,878,3326.6195000000002,-0.2732,0.0,0.0,1.2317540002809386,0.8760085952239569,
they help to cover the noise,3326.0,3.799,879,3327.8995,0.4019,0.0,0.0,1.242154948864248,0.8676712369298963,
i have to feed the stock,3398.4,6.12,880,3401.46,0.0,0.0,0.0,1.3606037196392593,0.8055240148270696,
gratz,3401.52,3.0,881,3403.02,0.4588,0.0,0.0,1.3658855060269837,0.8098479647545029,
go with him,3407.04,3.48,882,3408.7799999999997,0.0,0.0,0.0,1.386174474939917,0.8244487574278082,
so,3420.88,3.0,883,3422.38,0.0,0.0,0.0,1.404143365382689,0.8339155376939081,
ah no pitchfork use your hands,3437.52,4.839,884,3439.9395,-0.296,0.0,0.0,1.372115101867624,0.8037235729453287,
uh,3452.48,3.0,885,3453.98,0.0,0.0,0.0,1.3211495716165547,0.7611636071477469,
so,3475.599,3.0,886,3477.099,0.0,0.0,0.0,1.2336765882285068,0.6928688045241413,
[Music],3484.7,10.029,887,3489.7145,0.0,0.0,0.0,1.2058192311173601,0.6744134561151446,
what you got,3502.16,4.72,888,3504.52,0.0,0.0,0.0,1.1671623311099095,0.39533264257783407,
fell out of my pocket ah it didn't fail,3503.76,4.319,889,3505.9195000000004,0.431,-0.5,0.0,1.1567731686512879,0.3155945923736119,
what you got,3506.88,3.52,890,3508.6400000000003,0.0,0.0,0.0,1.1305954966044194,0.2129640294356768,
i tell you it fell out of my pocket what,3508.079,3.52,891,3509.8390000000004,0.0,0.0,0.0,1.1169916453786493,0.18355157175496686,
is it,3510.4,3.679,892,3512.2395,0.0,0.0,0.0,1.1020282847869083,0.13979280153261398,
well it's a letter from my father put,3511.599,5.641,893,3514.4195,0.2732,0.0,0.0,1.1149595426772576,0.11003062085200875,
that down,3514.079,3.161,894,3515.6595,0.0,-0.15555555555555559,0.0,1.1212980024839039,0.09403397549638348,
back up,3518.799,4.601,895,3521.0995,0.0,0.0,0.0,1.0626756472430747,-0.01346858833061472,
move away,3520.24,3.16,896,3521.8199999999997,0.0,0.0,0.0,1.0521499514265271,-0.03627818272532839,
[Music],3523.57,25.87,897,3536.505,0.0,0.0,0.0,0.8134749044744186,-0.2614562921047237,
like holly,3547.92,5.32,898,3550.58,0.3612,0.0,0.0,0.9411841913586098,-0.2464921903063883,
pretty small letter,3549.44,3.8,899,3551.34,0.4939,0.0,0.0,1.054579201388514,-0.24552617862128745,
there you go,3559.52,3.279,900,3561.1595,0.0,0.0,0.0,1.0629822421967443,-0.2542368369738528,
i'm gonna water the stock they got,3560.96,3.119,901,3562.5195,0.0,0.0,0.0,0.9962249803122117,-0.2570783250035482,
enough water,3562.799,4.521,902,3565.0595,0.0,0.0,0.0,0.9048237806624854,-0.2624443977821118,
we go back,3564.079,12.091,903,3570.1245000000004,0.0,0.0,0.0,0.8125974055443637,-0.2727097190970237,
[Music],3567.32,8.85,904,3571.7450000000003,0.0,0.0,0.0,0.7963347243372836,-0.27571412325342237,
so,3577.68,3.0,905,3579.18,0.0,0.0,0.0,0.7615052737152455,-0.28626101279235555,
did you get it,3597.359,3.48,906,3599.0989999999997,0.0,0.0,0.0,0.7691202264547099,-0.28297606232472805,
did you get the gun no,3610.559,4.321,907,3612.7195,-0.5574,0.0,0.0,0.6061907168383811,-0.26878125942629827,
i didn't have time,3612.96,6.359,908,3616.1395,0.0,0.0,0.0,0.6351320482013191,-0.2656234648095268,
i had one piece of luck though,3614.88,4.439,909,3617.0995000000003,0.4588,0.0,0.0,0.723388500697942,-0.2648342333517651,
hey yancey,3640.839,4.361,910,3643.0195,0.0,0.0,0.0,0.682778910267382,-0.27854853640527555,
got boss get up on that water tower and,3643.28,4.96,911,3645.76,0.0,0.0,0.0,0.6236485512101062,-0.2860322428368225,
watch the road boss i i just got come on,3645.2,6.28,912,3648.3399999999997,0.0,0.0,0.0,0.5886285580560519,-0.2945165424677756,
come on,3648.24,3.24,913,3649.8599999999997,0.0,0.0,0.0,0.5753128903877156,-0.3002065089897751,
come on,3656.0,3.24,914,3657.62,0.0,0.0,0.0,0.5506514326987756,-0.338010944398457,
oh,3681.599,3.0,915,3683.099,0.0,0.0,0.0,0.4067458381226386,-0.5124470724364374,
what is it,3704.96,2.48,916,3706.2,0.0,0.0,0.0,0.2801527593462243,-0.5014990652761122,
it's the knife,3706.079,4.76,917,3708.4590000000003,0.0,0.0,0.0,0.2767959210419927,-0.4804881017146633,
flipped out,3707.44,3.399,918,3709.1395,0.0,0.0,0.0,0.27625756720930356,-0.4733221202979156,
it's right in the path,3712.88,2.88,919,3714.32,0.0,0.2857142857142857,0.0,0.2800836848199791,-0.4431571101119899,
they're bound to see if they go around,3714.4,4.6,920,3716.7000000000003,0.0,0.0,0.0,0.2868954332542947,-0.4647884812549888,
that way,3715.76,3.24,921,3717.38,0.0,0.0,0.0,0.2894117058794414,-0.47294686055115753,
[Music],3730.31,3.179,922,3731.8995,0.0,0.0,0.0,0.3889909175048739,-0.5763713741869466,
[Music],3738.84,3.039,923,3740.3595,0.0,0.0,0.0,0.47008274867699845,-0.5975674593538771,
i've got to take the baby out where,3764.48,5.359,924,3767.1595,0.0,0.0,0.0,0.7111065082529099,-0.6321215273544413,
where do you think,3766.48,3.359,925,3768.1595,0.0,0.0,0.0,0.7182662718173084,-0.632935025091087,
wow,3787.76,3.0,926,3789.26,0.5859,0.1,0.0,0.8109159718145846,-0.6462067362586643,
just out for a walk grazie,3817.839,5.801,927,3820.7395,0.0,0.0,0.0,0.8360430333506248,-0.6680869244909473,
then take one,3820.0,3.64,928,3821.82,0.0,0.0,0.0,0.8425002336193852,-0.6692206151183302,
hey,3826.319,4.921,929,3828.7795,0.0,0.0,0.0,0.8745276947670301,-0.7408006901448891,
hey look what the kid found,3827.2,4.04,930,3829.22,0.0,0.0,0.0,0.8737177740631024,-0.7537532589155864,
busted,3839.28,3.92,931,3841.2400000000002,0.0,0.0,0.0,0.7367806938942469,-0.8428219181524323,
busted kid,3841.2,6.359,932,3844.3795,0.0,0.0,0.0,0.7131378126859481,-0.8159639742472957,
want to see me do a trick huh,3843.2,4.359,933,3845.3795,0.0258,0.0,0.0,0.7109456936480218,-0.8063872634543076,
i love kids,3855.92,4.72,934,3858.28,0.6369,0.5,0.0,0.8363612446485512,-0.6866219553798251,
hey you want to see me do it again,3857.52,3.12,935,3859.08,0.0772,0.0,0.0,0.8470600766033013,-0.6810492382599163,
come on you know what sims say,3861.76,4.76,936,3864.1400000000003,0.0,0.0,0.0,0.905836575126549,-0.6547310011593347,
come on come on,3877.039,3.881,937,3878.9795000000004,0.0,0.0,0.0,1.0045382585174056,-0.6486546918307927,
oh,3898.64,3.0,938,3900.14,0.0,0.0,0.0,1.0328296512969626,-0.7072904369245109,
uh,3913.28,3.0,939,3914.78,0.0,0.0,0.0,1.0316670629225295,-0.6588064668675018,
okay,3926.24,4.919,940,3928.6994999999997,0.2263,0.5,0.0,1.055570998218278,-0.4985248079314058,
[Applause],3927.81,3.349,941,3929.4845,0.4215,0.0,0.0,1.0583433872230712,-0.48994386074386126,
so,3942.319,3.0,942,3943.819,0.0,0.0,0.0,1.1389408170977366,-0.39120615812415466,
tommy must have heard,3952.559,3.881,943,3954.4995000000004,0.0,0.0,0.0,1.2273854844192154,-0.372973648956764,
well,3975.76,2.64,944,3977.0800000000004,0.2732,0.0,0.0,1.4496314808678754,-0.4053681716045311,
you might tell your wife it's not easy,3976.64,3.84,945,3978.56,-0.3412,-0.21666666666666667,0.0,1.4626872438698126,-0.4079266556314643,
to hear through that door,3978.4,4.48,946,3980.64,0.0,0.0,0.0,1.4619336561462697,-0.4111546907153397,
i tried it,3980.48,5.8,947,3983.38,0.0,0.0,0.0,1.4075658317270894,-0.41466002999828827,
so if we,3982.88,3.4,948,3984.58,0.0,0.0,0.0,1.3771764101772408,-0.41598490588323517,
stagecoach will be here in less than an,4004.16,3.28,949,4005.7999999999997,0.0,-0.16666666666666666,0.0,1.3121351342065133,-0.45144007914302975,
hour if it's on time,4005.76,5.88,950,4008.7000000000003,0.0,0.0,0.0,1.3144696154259965,-0.46296449181271226,
come on let's saddle up the horses,4007.44,4.2,951,4009.54,0.0,0.0,0.0,1.3129742933716646,-0.46681507261835836,
here,4027.76,2.24,952,4028.88,0.0,0.0,0.0,1.1054913864258353,-0.5766079465526459,
use this,4031.44,3.24,953,4033.06,0.0,0.0,0.0,1.0544625117581734,-0.592418256227392,
not in front of the house back of the,4038.16,4.76,954,4040.54,0.0,0.0,0.0,0.9938621797952966,-0.6039101899102909,
house,4039.92,3.0,955,4041.42,0.0,0.0,0.0,0.9895940957464019,-0.6043397819459305,
