text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
matter and let us know NCH I just,4257.92,11.04,1126,4263.4400000000005,0.0258,0.0,0.1,-0.7415203434270196,-0.6706252454858324,0.15572038949724415
said pip now oh oh yes uh uh dig,4261.04,7.92,1127,4265.0,0.4019,0.0,-0.1,-0.7220791176697983,-0.6677479072006361,0.1679052718172857
you oh there's Jamie for you wouldn't,4270.84,6.44,1128,4274.06,0.0,0.0,0.2,-0.6972784171285704,-0.6639382087053978,0.10871821124231774
you know he'd be late even to the Palace,4274.92,3.799,1129,4276.8195000000005,0.0,-0.3,-0.2,-0.6807837161649165,-0.6689702208054354,0.06700040403060463
now take it easy Mother maybe the,4277.28,3.439,1130,4278.9995,0.4404,0.43333333333333335,0.35,-0.650693969773908,-0.6756183335433116,0.03382486863728547
traffic was heavy it's not the traffic,4278.719,4.44,1131,4280.939,0.0,-0.2,-0.2,-0.6101546715961547,-0.6833737845385429,0.006110916023899562
it's Jamie ever since I told him I don't,4280.719,4.0,1132,4282.719,0.0,0.0,-0.2,-0.5752481323547229,-0.6905794231145979,-0.01934169946087532
like to be kept waiting he's been,4283.159,3.801,1133,4285.059499999999,0.3612,0.0,-0.25,-0.5595260416384906,-0.6974494620048499,-0.056361339173811954
keeping me wait in you know mother,4284.719,4.48,1134,4286.959,0.0,0.0,-0.1,-0.587111585148694,-0.698582852955888,-0.09229778553434242
there's an old Spanish prod which goes,4286.96,3.92,1135,4288.92,0.0,0.05,0.1,-0.6365015961591259,-0.693382337053824,-0.1377687408430193
he who does not love the faults of his,4289.199,3.721,1136,4291.059499999999,-0.2057,-0.25,-0.1,-0.6841653616134096,-0.6778645613661087,-0.2002555744125882
loved one does not love at all M that,4290.88,3.92,1137,4292.84,0.1361,0.22499999999999998,-0.85,-0.6992015821319573,-0.6557710593183117,-0.24018981737353476
may be well and good for the Spanish but,4292.92,4.16,1138,4295.0,0.3612,0.35,0.2,-0.6876058063696916,-0.6195858979226941,-0.2008131707109111
I'm English do you know what I think no,4294.8,3.96,1139,4296.78,-0.296,0.0,-0.1,-0.6591739136382339,-0.5842200362198983,-0.22102545577727556
Deary I think he's all excited about,4297.08,3.96,1140,4299.0599999999995,0.6486,0.375,0.5,-0.609411356080448,-0.5347338344829123,-0.19588609056970616
seeing you do you think so mhm how do I,4298.76,4.879,1141,4301.199500000001,0.0,0.0,0.1,-0.5720292128996725,-0.48721280212965845,-0.13370851245054538
look as elegant as can,4301.04,5.639,1142,4303.8595,0.4767,0.5,0.85,-0.5654098114537142,-0.4355497617570967,-0.08163908227890389
be Tommy tell him he's going too fast,4303.639,4.921,1143,4306.0995,0.0,0.2,0.1,-0.5868792169167305,-0.4166905432541851,-0.06488518045451787
driver could you slow down a little yes,4306.679,3.441,1144,4308.3995,0.3415,-0.21435185185185188,0.2,-0.6214873786040894,-0.4406933900795165,-0.06651564432871257
sir what do you say we step open have a,4308.56,3.56,1145,4310.34,0.0,0.0,0.35,-0.6512495445433942,-0.49076346497674805,-0.07780807079044992
quick one to De with the royal couple eh,4310.12,3.4,1146,4311.82,0.0,0.3333333333333333,0.2,-0.6692248007347216,-0.49768578574009736,-0.08984733630017794
it's a fact jimy we're not stopping,4312.12,2.88,1147,4313.5599999999995,0.1139,0.0,0.2,-0.6800668438921837,-0.456776149452924,-0.10512408183626414
anything well tell him to go a little,4313.52,3.24,1148,4315.14,0.2732,-0.1875,0.2,-0.6769311478701759,-0.48383732509938904,-0.1182743641308259
slow slower you can't go any slower and,4315.0,3.56,1149,4316.78,0.0,-0.30000000000000004,-0.5,-0.6617829486167328,-0.5422190672014694,-0.13177327561032834
don't be so nervous I want you see her,4316.76,3.0,1150,4318.26,-0.2909,0.0,0.2,-0.6397612608790703,-0.5502294513543414,-0.14485945728452138
if you sure you act like the gentleman,4318.56,3.0,1151,4320.06,0.5859,0.5,0.45,-0.6131838464969924,-0.49468728545658125,-0.16331791943928659
you look like I will but if she says one,4319.76,3.12,1152,4321.320000000001,0.1901,0.0,-0.1,-0.6172092721730924,-0.5269419620178548,-0.1787350724336263
word of criticism I'll hit her on the,4321.56,2.84,1153,4322.9800000000005,-0.4404,0.0,-0.2,-0.6743594573516921,-0.5456777909390089,-0.2032769775341508
head with this C you'll do nothing at,4322.88,5.04,1154,4325.400000000001,0.0,0.0,-0.5,-0.8170005266490986,-0.5525337981250148,-0.2419955052409393
the time here we are stop here,4324.4,3.52,1155,4326.16,-0.296,0.0,-0.1,-0.8563953411185414,-0.5547307460670914,-0.2496142421338961
driver you walk the rest of the,4331.48,4.04,1156,4333.5,0.0,0.0,0.15,-0.8955933274335786,-0.5717230795820176,-0.2018654100270401
way come on now don't don't lose your,4342.44,5.56,1157,4345.219999999999,-0.2337,0.0,-0.1,-0.9949197934216342,-0.5454359732649947,-0.2622609763659009
nerve get get in there go,4344.8,3.2,1158,4346.400000000001,0.0,0.0,0.2,-1.0017920502724897,-0.5365366773964303,-0.25774064735638197
on hello Jamie good day Sarah Jamie your,4350.04,7.92,1159,4354.0,0.4404,0.7,0.3,-0.882434367040681,-0.4402103732862935,-0.1544048695414112
suit's handsome handsome thank,4354.32,6.399,1160,4357.519499999999,0.836,0.5,0.65,-0.7195432478583565,-0.3905627384975405,-0.1427552218939168
you I'm uh I'm sorry I'm late the,4357.96,5.16,1161,4360.54,-0.0772,-0.4,-0.15,-0.6613778477397243,-0.4318924231722699,-0.1588829179551804
traffic was heavy today I told the caby,4360.719,4.161,1162,4362.7995,0.0,-0.2,-0.25,-0.7134923772692227,-0.5182672879597491,-0.1796020594559225
to go as fast as he,4363.12,7.4,1163,4366.82,0.0,0.2,0.2,-0.7404771274321449,-0.4585851649042312,-0.218851684034351
could shall we go allow me Jamie,4364.88,5.64,1164,4367.7,0.2263,0.0,0.35,-0.742549875801312,-0.4389978561317224,-0.22575431841339383
don't I knew that told there are some,4370.719,6.321,1165,4373.8795,0.0,0.0,0.1,-0.81973799572505,-0.4980794256450203,-0.2116844653603471
days when you can do nothing wrong,4373.32,6.48,1166,4376.5599999999995,0.3724,-0.5,0.9,-0.8385457995693762,-0.5169526414578778,-0.14356232180996087
do you think they'll stay together sure,4377.04,5.52,1167,4379.8,0.3182,0.5,0.65,-0.7982913817593277,-0.46939887813253633,-0.02110311000586906
I hope so for them as well as for me I,4379.8,5.16,1168,4382.38,0.6124,0.0,0.5,-0.7104088239103488,-0.45900714617589644,0.022835983713123956
could never have let mother now you can,4382.56,6.24,1169,4385.68,0.0,0.0,0.1,-0.6654091430723037,-0.4464405927243588,0.017344847936999985
get married and forget about it,4384.96,3.84,1170,4386.88,-0.2263,0.25,0.2,-0.6959572404381433,-0.4224087985355026,0.009645722523173387
yes yeah good evening Edgar I have the,4389.199,6.04,1171,4392.219,0.7783,0.7,0.35,-0.672616294585183,-0.23056329363297456,-0.008874026503897212
information you requested regarding Mr,4393.52,4.199,1172,4395.619500000001,0.0,0.0,0.1,-0.5808873423811204,-0.29709492110539953,-0.01437349924763556
raon oh what well it's nothing terribly,4395.239,5.241,1173,4397.8595,0.6154,-1.0,-0.15,-0.5336476436970834,-0.4427392937914579,-0.01967118389431509
exciting Mr raon still works at ogbe,4397.719,4.641,1174,4400.0395,0.4939,0.3,0.45,-0.515686428723312,-0.38641023214408715,-0.025766153688589626
he's still in the luggage department he,4400.48,3.84,1175,4402.4,0.0,0.0,-0.1,-0.5108076119591285,-0.377484426318487,-0.019909177674020197
used to live in Chicago proper but not,4402.36,4.24,1176,4404.48,0.0,0.06818181818181818,-0.1,-0.4903042349281567,-0.39585033017603166,0.01965847790399721
long ago he and his wife moved to Evon,4404.32,3.96,1177,4406.299999999999,0.0,-0.05,0.2,-0.41346903836792154,-0.41052376547206093,0.1289852579574848
wife well yes he was married several,4406.6,2.44,1178,4407.820000000001,0.5859,0.125,0.45,-0.31303634987861745,-0.4215866832794309,0.2645842828203729
months,4408.28,5.0,1179,4410.78,0.0,0.0,0.0,-0.35191209522944367,-0.43943176436074255,0.2562128408545828
ago my my my I say who is this chap,4409.04,6.4,1180,4412.24,0.0,0.0,-0.1,-0.38326575166092514,-0.446165297498049,0.22401415506559638
anyway oh he was engaged to a girl in,4413.28,3.68,1181,4415.12,0.4019,0.0,0.1,-0.3033012210917001,-0.45480215588758405,0.28983257630919307
the show I was just finding out about,4415.44,4.4,1182,4417.639999999999,0.0,0.0,0.2,-0.31623161186598,-0.4574223954136447,0.26256649676275423
him for her what I say that's frightful,4416.96,4.6,1183,4419.26,-0.5106,0.0,-0.65,-0.3660012350705002,-0.45812483184309205,0.20138418460980534
yes isn't it well what are you so,4419.84,4.28,1184,4421.9800000000005,0.223,0.0,-0.1,-0.4337691637347636,-0.46093000098385084,0.10419658746347871
pleased about I always smile when I'm,4421.56,5.119,1185,4424.119500000001,0.6597,0.4,0.65,-0.46719887334993426,-0.46735868436632855,0.04486711379434234
heartbroken I better tell her oh no now,4424.12,3.559,1186,4425.8994999999995,-0.5574,0.5,-0.85,-0.5919946454295346,-0.47745904951460605,-0.08406159593350016
don't you think you should wait till,4426.679,2.721,1187,4428.0395,0.0,0.0,-0.1,-0.6408796740139413,-0.4963094861839704,-0.1673702936815041
after the performance it would seem,4427.679,4.641,1188,4429.9995,0.0,0.0,-0.1,-0.6146537937092972,-0.517333013397116,-0.16876107746368282
Kinder maybe you're right Edgar you're a,4429.4,5.08,1189,4431.94,0.4939,0.2857142857142857,0.2,-0.6199065102359951,-0.5383944276273932,-0.14470192455198594
real pal I'd stick up for you anytime,4432.32,3.76,1190,4434.2,0.0,0.2,0.85,-0.7282085220686657,-0.5590210488213294,-0.129373162497354
well thanks old chap that's frightfully,4434.48,3.239,1191,4436.099499999999,0.3182,0.15000000000000002,-0.45,-0.7852897844082009,-0.5696379926558894,-0.12788301593176454
decent of you to say well if you'll,4436.08,4.04,1192,4438.1,0.2732,0.16666666666666666,0.45,-0.7432964374127841,-0.5707225461688209,-0.1299901339985797
excuse me all right oh I shall be around,4437.719,4.281,1193,4439.8595000000005,0.0772,0.11785714285714285,0.45,-0.7860493977178687,-0.5671401457652405,-0.12912729943426732
to pick you up early tomorrow morning,4440.12,4.039,1194,4442.1395,0.0,0.1,0.5,-0.9058233827680153,-0.6087297259054016,-0.1237151126759901
what's tomorrow why the royal wedding,4442.0,3.56,1195,4443.78,0.0,0.0,0.1,-0.9439979487608849,-0.6778907777465797,-0.11794912325791325
and I shall take you someplace where,4444.159,3.321,1196,4445.8195,0.0,0.0,0.1,-0.8882176315102664,-0.6490626475936261,-0.10997619533279662
you'll see all the peasantry great,4445.56,6.28,1197,4448.700000000001,0.6249,0.8,0.5,-0.8036748318279364,-0.4868994363327892,-0.10006431017643938
second back Mr B right,4447.48,4.36,1198,4449.66,0.0,0.09523809523809523,0.5,-0.8194033096102236,-0.4759916651672809,-0.0977804966043563
[Music],4454.31,16.929,1199,4462.7745,0.0,0.0,0.25,-0.9016548888247504,-0.46277039745077825,-0.14329564289105526
I left my,4469.96,3.719,1200,4471.8195,0.0,0.0,-0.1,-0.9021706057429839,-0.4811166480792784,-0.25575466377234624
hat in,4471.239,6.361,1201,4474.4195,0.0,0.0,-0.1,-0.9233579169101912,-0.4880503198328807,-0.2998987814575985
Haiti in some forgotten flat in,4473.679,6.921,1202,4477.1395,-0.2263,-0.025,-0.25,-0.9616476704693031,-0.495407272325717,-0.35160957699316614
Haiti I couldn't tell you how I got,4477.6,7.72,1203,4481.46,0.0,0.0,-0.1,-1.0411045348913364,-0.5063366961900813,-0.4452035894180659
there I only know it was so hot there,4480.6,6.079,1204,4483.6395,0.0,0.125,0.1,-1.0812570398558836,-0.5110641362245543,-0.49767817065979747
she took my,4485.32,3.839,1205,4487.2395,0.0,0.0,-0.1,-1.1372732116324096,-0.5171946906642573,-0.5877112480504632
hat all like,4486.679,6.361,1206,4489.8595000000005,0.3612,0.0,0.15,-1.1700578022146368,-0.5203480839816955,-0.6445437070226843
the and wound her arms around me,4489.159,7.801,1207,4493.059499999999,0.0,0.0,0.1,-1.2023583847781247,-0.5227761285695988,-0.6879505516629062
tightly but I remember nothing clearly,4493.04,8.08,1208,4497.08,-0.438,-0.03928571428571428,-0.2,-1.233122873836555,-0.5237247665940205,-0.6931936396979079
except the flame when she came near me,4496.96,5.92,1209,4499.92,0.0,0.1,-0.1,-1.2498079720641846,-0.5230642375747349,-0.6909832431082754
her,4501.12,5.64,1210,4503.94,0.0,0.0,0.0,-1.2682603095696687,-0.5205566870483553,-0.7173614746621194
eyes had the fire of,4502.88,7.88,1211,4506.82,-0.34,0.0,0.45,-1.278272703252743,-0.5181989748090843,-0.7522390924462927
surrender and her touch it was,4506.76,8.04,1212,4510.780000000001,0.0,0.0,0.35,-1.2882402267182713,-0.5151641336258272,-0.8057227010331408
tender and I guess in the moment is that,4510.76,9.52,1213,4515.52,0.0,0.0,0.45,-1.2953150526062653,-0.5134246857765885,-0.8570921186962438
you forget about your hat if you go to,4514.8,10.28,1214,4519.9400000000005,-0.2263,0.0,-0.25,-1.2981776281443087,-0.5154166655345314,-0.8861294126624353
Haiti there is a girl I know in Haiti,4520.28,7.84,1215,4524.2,0.0,0.0,0.1,-1.2984907344774415,-0.5222769506206186,-0.894273746201642
if you can find her you Adora her just,4525.08,6.04,1216,4528.1,0.0,0.0,0.5,-1.2956324236954082,-0.5287956976091088,-0.8842773574683717
look around till you found someone who,4528.12,5.84,1217,4531.04,0.0,0.0,0.2,-1.2864526363273823,-0.5185396754698326,-0.8697516488888453
has a blue,4531.12,2.84,1218,4532.54,0.0,0.0,0.1,-1.2778477387538147,-0.5034693346917871,-0.8613555335554043
gra I think of that gorgeous creature,4536.28,6.72,1219,4539.639999999999,0.6124,0.7,0.65,-1.2112270558950116,-0.37989538781816756,-0.8294543660675636
when I'm all,4539.04,3.96,1220,4541.0199999999995,0.0,0.0,-0.15,-1.1995882451764908,-0.3672065801563498,-0.8275528856676695
the when I do from down inside there,4544.199,7.04,1221,4547.719,0.0,-0.15555555555555559,-0.1,-1.195088678145898,-0.39761418259973724,-0.857874400910166
comes a,4547.88,3.359,1222,4549.5595,0.0,0.0,0.1,-1.2164970205490615,-0.4050080627743269,-0.8810586607970584
grown that son of a gun in Haiti,4552.0,7.239,1223,4555.6195,-0.34,0.0,0.2,-1.3107577838679219,-0.4081199351735805,-0.9931679983785919
has got the prettiest hat I,4555.52,3.719,1224,4557.3795,0.5719,0.0,0.65,-1.3273502863455804,-0.4122426340791624,-1.0314054850683312
own and when it is Bleak and chilly and,4559.96,6.52,1225,4563.22,0.0,-0.3333333333333333,-0.5,-1.3094053628681037,-0.446688903172286,-1.158521388672474
life is flat I think of that Haitian,4563.28,9.0,1226,4567.78,0.0,-0.025,-0.65,-1.2588289909032837,-0.44629677918098004,-1.2462023157929814
Dilly and think I better go get my hat,4566.48,5.8,1227,4569.379999999999,0.4404,0.5,0.1,-1.2428192358789425,-0.43220768253450215,-1.2722007484164122
[Music],4572.82,42.78,1228,4594.21,0.0,0.0,0.25,-1.3249408781162213,-0.437425195193027,-1.3819565310220812
I left my,4614.199,3.841,1229,4616.1195,0.0,0.0,-0.1,-1.3338320553964582,-0.49163989355772003,-1.419235152474584
hat in,4615.6,6.28,1230,4618.740000000001,0.0,0.0,-0.1,-1.3293559016459195,-0.4868882974961879,-1.4456914021587726
Haiti and some forgotten flat in,4618.04,6.92,1231,4621.5,-0.2263,-0.025,-0.1,-1.444413885486248,-0.5146640279689314,-1.4805643472711163
Haiti I couldn't tell you how I got,4621.88,8.92,1232,4626.34,0.0,0.0,-0.1,-1.4773407275225807,-0.5932774465004723,-1.540833124620551
there I only know it was so hot,4624.96,5.84,1233,4627.88,0.0,0.125,-0.25,-1.4687976680013186,-0.6075434451681467,-1.5549668957520693
there but I remember nothing clearly,4637.159,8.321,1234,4641.3195,-0.438,0.10000000000000002,-0.2,-1.5012974273793038,-0.5437612181106958,-1.5962888350691533
except the flame when she came near me,4641.0,9.47,1235,4645.735,0.0,0.1,-0.1,-1.534981633966143,-0.54058552123212,-1.6074460642999164
[Music],4645.48,4.99,1236,4647.974999999999,0.0,0.0,0.25,-1.5527882985473027,-0.5588346758673075,-1.6182566704504062
and I guess,4655.6,6.0,1237,4658.6,0.0,0.0,0.1,-1.6276091887484958,-0.7189994334189908,-1.7257307572426346
in that you forget your hat so if you,4657.08,7.119,1238,4660.6395,-0.2263,0.0,-0.25,-1.637936583864379,-0.737657826231499,-1.7572139842827261
go to,4661.6,6.48,1239,4664.84,0.0,0.0,0.1,-1.6532233309125088,-0.7405365023999432,-1.8264298888135224
Haiti there is a girl I know in,4664.199,6.681,1240,4667.5395,0.0,0.0,-0.1,-1.6591940426524268,-0.7195253637912422,-1.859757105444456
Hai if you can find her,4668.08,7.84,1241,4672.0,0.0,0.0,0.1,-1.663558661362301,-0.6532387188817728,-1.8620969451426352
you just look around you come the great,4670.88,8.04,1242,4674.900000000001,0.6249,0.8,0.5,-1.6633743457866523,-0.5961301388433403,-1.817065555637772
Pandora,4675.92,3.0,1243,4677.42,0.0,0.0,0.2,-1.6616919382462223,-0.5507147421765707,-1.7701183199935993
[Music],4682.21,18.479,1244,4691.4495,0.0,0.0,0.25,-1.6402165058243374,-0.5024592169331931,-1.7270273361061477
the,4707.52,3.0,1245,4709.02,0.0,0.0,0.0,-1.6242124185002098,-0.5310107188014129,-1.7564373721173094
he,4735.0,3.0,1246,4736.5,0.0,0.0,0.0,-1.6304389379348556,-0.5400866987570051,-1.7455110572763097
[Music],4741.97,36.52,1247,4760.2300000000005,0.0,0.0,0.25,-1.645370977061081,-0.5311951964084356,-1.738313708917084
la,4795.0,3.0,1248,4796.5,0.0,0.0,0.0,-1.6434863683805574,-0.5290882718613581,-1.7700442262759588
[Music],4822.26,8.06,1249,4826.29,0.0,0.0,0.25,-1.5958257451201219,-0.5762068466798163,-1.6470684996946616
[Applause],4824.74,10.38,1250,4829.929999999999,0.4215,0.0,0.85,-1.5470521274006457,-0.5868310239321195,-1.6116839692934883
alen Ellen got anybody to take you,4830.32,4.8,1251,4832.719999999999,0.0,0.0,-0.1,-1.4412732309541079,-0.5945606606276256,-1.5813156926568959
home,4838.12,5.72,1252,4840.98,0.0,0.0,0.2,-1.5275176301417281,-0.5480872266300747,-1.568247333886287
good good night Mr Bon,4839.679,4.161,1253,4841.7595,0.7003,0.7,0.65,-1.4829679097167983,-0.5344305647498935,-1.5781589907120483
[Music],4844.1,5.02,1254,4846.610000000001,0.0,0.0,0.25,-1.444792414161671,-0.501046925647024,-1.5470367384955421
night and I have something to tell you,4846.08,5.119,1255,4848.6395,0.0,0.0,0.1,-1.431227031911486,-0.5021361246052778,-1.527545386311615
yes I hope you won't think I've bued in,4849.12,4.68,1256,4851.46,0.6808,0.0,0.2,-1.306829682579128,-0.5035662204392101,-1.5380177325715805
where I shouldn't have but Jamie told me,4851.199,4.0,1257,4853.199,0.0,0.0,-0.1,-1.2423942125416336,-0.5036382518810946,-1.5603373130285794
your friend didn't call,4853.8,5.439,1258,4856.5195,0.4939,0.0,-0.2,-1.2565422900810017,-0.5024943460710721,-1.6108045503341113
oh I didn't ask he told me I don't quite,4855.199,6.361,1259,4858.3795,0.0,0.0,-0.25,-1.2619147652849263,-0.5013372716882246,-1.6312787123906412
know why I did it but I decided to try,4859.239,4.601,1260,4861.5395,0.0,0.0,0.2,-1.2283274414348753,-0.498955417190465,-1.637847047168616
and find out what happened to him did,4861.56,5.32,1261,4864.22,0.0,0.0,0.1,-1.1810132719493323,-0.49691974031355923,-1.6047917400459095
you yes I did,4863.84,4.879,1262,4866.279500000001,0.4019,0.0,0.5,-1.1460351953956551,-0.49529902204584964,-1.5521919196305252
well,4866.88,7.839,1263,4870.7995,0.2732,0.0,0.5,-1.078939672018008,-0.48456131834682437,-1.4289113902282033
and he's married married I'm,4868.719,6.0,1264,4871.719,0.0,0.25,0.1,-1.0663891003315775,-0.48000388831851915,-1.415390065152191
sorry I wonderful how simply,4877.0,8.28,1265,4881.14,0.5267,0.16666666666666666,0.2,-0.9388214711994216,-0.3586041594499723,-1.407014410871552
wonderful oh T thank you,4881.96,5.8,1266,4884.86,0.7351,1.0,0.85,-0.8792891410014039,-0.26530599314832926,-1.3030760945781423
oh it was nothing and yet I've been,4885.28,4.2,1267,4887.38,0.0,0.0,-0.1,-0.8463837651280953,-0.1976849489531823,-1.3041712563635275
worrying myself to death over him on,4887.76,3.24,1268,4889.38,-0.743,0.0,-0.85,-0.8705561164220323,-0.18474123334794942,-1.3387738737015118
account of you and he's been married all,4889.48,3.88,1269,4891.419999999999,0.0,0.25,0.1,-0.9616013644247238,-0.17014415021102675,-1.3731082164126438
the time isn't it wonderful what do you,4891.0,4.36,1270,4893.18,-0.4585,1.0,0.2,-1.0386941139634447,-0.028486209856520117,-1.3817216799933996
mean on account of me what on account of,4893.36,3.4,1271,4895.0599999999995,0.0,-0.3125,-0.1,-1.06289826046307,-0.03723705974745893,-1.3611596788959923
me being in love with you and you being,4895.36,3.96,1272,4897.339999999999,0.6369,0.5,0.65,-0.9365928868985882,0.0807577915066623,-1.28804390068757
in love with me I'm in love with you,4896.76,5.08,1273,4899.3,0.8555,0.5,0.95,-0.8516006973375274,0.16406126029562743,-1.1936565553968608
well aren't,4899.32,2.52,1274,4900.58,0.2732,0.0,-0.1,-0.8263617241625713,0.18467724179817754,-1.153553896074989
you,4903.239,3.561,1275,4905.019499999999,0.0,0.0,0.0,-0.8365716727691568,0.16046153160587728,-1.2050890747846033
[Music],4904.55,5.49,1276,4907.295,0.0,0.0,0.25,-0.853082218296013,0.15284457540916044,-1.163792421383406
yeah what a,4906.8,5.64,1277,4909.62,0.296,0.0,0.2,-0.874948573557441,0.1634436556209155,-1.0922038415426971
mess why the next thing that happens,4910.04,4.0,1278,4912.04,-0.3612,-0.0875,-0.25,-0.910126265882414,0.18958163680460172,-1.0586336679426203
we'll be thinking about getting married,4912.44,3.36,1279,4914.12,0.0,0.25,0.5,-0.936007826178225,0.21747395641784245,-1.0463960994786532
I'm thinking about it right now there,4914.04,4.92,1280,4916.5,0.0,0.2857142857142857,0.1,-0.9383105037682089,0.2467360501223798,-1.0105352340358769
you see well don't you want to m in me,4915.8,6.879,1281,4919.239500000001,0.2211,0.0,0.2,-0.8906179131084199,0.26473564870284777,-0.9152666742685137
yes I do and it isn't you it's marriage,4918.96,4.92,1282,4921.42,0.4019,0.0,0.2,-0.8440544533781171,0.2576217000101575,-0.8552094679966646
I'm afraid I couldn't be married and,4922.679,3.48,1283,4924.419,0.0,-0.175,-0.25,-0.8296540191117755,0.2019584747607356,-0.867830021995701
make go it I've been living one way too,4923.88,4.2,1284,4925.9800000000005,0.0,0.0,-0.1,-0.8642235382319373,0.1487453733132424,-0.8969254738354522
long with me it's always been work,4926.159,3.241,1285,4927.7795,0.0,-0.05,-0.2,-0.9250160762776403,0.08009848128831706,-0.9413856941444254
everything else has just been the side,4928.08,3.559,1286,4929.8595,0.0,0.0,0.1,-0.9887822067711127,0.015376927768265786,-1.0081361856202826
issue it isn't because I don't want to,4929.4,5.08,1287,4931.94,-0.0572,0.0,-0.1,-1.0216982954301836,-0.01982234922363631,-1.090013751517107
it's just that I I don't know if I could,4931.639,6.241,1288,4934.7595,0.0,0.0,-0.2,-1.092548637673938,-0.10163202624411122,-1.205931375990966
change and I know I'd be an awful flop,4934.48,4.28,1289,4936.62,-0.6597,-1.0,-0.75,-1.1893191511384162,-0.21103566514501754,-1.2716163421907045
as a,4937.88,3.12,1290,4939.4400000000005,0.0,0.0,-0.15,-1.2613292425342808,-0.29892501812941813,-1.3380776199716196
husband you,4938.76,4.76,1291,4941.14,0.0,0.0,0.0,-1.2619958634949107,-0.30103962194355477,-1.3602340901171976
understand I think I do,4941.0,5.52,1292,4943.76,0.0,0.0,0.5,-1.2375338458519465,-0.2586229955580435,-1.3730447312958232
tell what do we do perhaps you better,4943.52,3.43,1293,4945.235000000001,0.4404,0.5,0.1,-1.2248244819703182,-0.22420235513870207,-1.3710548238850708
take me,4946.52,15.91,1294,4954.475,0.0,0.0,0.1,-1.211810225876654,-0.10743489543422774,-1.2901429091987073
[Music],4946.95,15.48,1295,4954.69,0.0,0.0,0.25,-1.2123405089627233,-0.11052634959589556,-1.2882413892552014
home hi hi you're back early it isn't,4964.36,10.52,1296,4969.62,0.0,0.05,0.5,-1.2533632624973232,-0.20148648442902709,-1.2446039995621825
early I thought it was well it isn't,4970.28,7.8,1297,4974.179999999999,0.2732,0.1,-0.2,-1.2486497085942643,-0.19410452884816837,-1.2418906404288639
hey is,4974.88,3.2,1298,4976.4800000000005,0.0,0.0,0.0,-1.2395027358482864,-0.18720876282424653,-1.2376645297233906
it I didn't say,4980.44,3.48,1299,4982.179999999999,0.0,0.0,0.0,-1.1919629586385325,-0.16606529397395192,-1.2110330165707976
anything Tom John wants to marry me he,4984.92,6.84,1300,4988.34,0.0,0.2,0.5,-1.0942199195374502,-0.14595870628781543,-1.1420962784723911
does that's funny well it might be to,4988.84,5.399,1301,4991.5395,0.6124,0.25,0.2,-1.0590579428958815,-0.13232244107040123,-1.0931979077291596
you but it's terribly serious to him,4991.76,4.24,1302,4993.88,-0.7469,-0.3333333333333333,-0.65,-1.0753155964112175,-0.0970616686049933,-1.0786847912235626
he's very much in love with me and he,4994.239,3.0,1303,4995.739,0.6666,0.5,0.85,-1.0026242343344842,-0.07767186986244194,-1.093375985757692
said he's found a new faith in,4996.0,3.84,1304,4997.92,0.4215,0.13636363636363635,0.2,-1.0232450874703864,-0.19840268706327233,-1.1319120618179803
everything all on a account of me how do,4997.239,4.761,1305,4999.6195,0.0,0.0,-0.1,-1.0979753052823484,-0.2506120940720821,-1.1563244241143935
you,4999.84,2.16,1306,5000.92,0.0,0.0,0.0,-1.1480909390816987,-0.1921135627533412,-1.1586491965392747
feel very constructive I never thought,5002.199,4.561,1307,5004.4794999999995,0.0,0.2,0.65,-1.141652709382287,-0.1194142113344433,-1.0747228192807476
I'd live to see the day you'd Inspire,5005.4,4.08,1308,5007.44,0.5719,0.13636363636363635,0.6,-1.0550743382898835,-0.13344164722114504,-0.9840263066983688
anybody to do anything but Slug It Out,5006.76,5.24,1309,5009.38,0.0,0.0,0.2,-1.0101345095770544,-0.11930381667304826,-0.9612444457348559
all right go ahead and make fun of,5009.48,5.28,1310,5012.12,0.5106,0.2928571428571428,0.2,-1.0076344371065116,-0.03895084504776845,-1.0120374301166994
me I'm sorry Ellie you really are,5012.0,5.639,1311,5014.8195,-0.0772,-0.15,0.35,-1.060119404659368,-0.017216320703624978,-1.109332934062916
involved this time aren't you up to he,5014.76,4.08,1312,5016.8,0.0,0.0,-0.1,-1.117299501167425,-0.08493957012349558,-1.1716155490641125
what are you going to,5017.639,4.201,1313,5019.7395,0.0,0.0,0.1,-1.1879714345778885,-0.08780457002848252,-1.2097068022942599
do I don't know I was rather hoping,5018.84,4.6,1314,5021.14,0.4215,0.0,0.1,-1.1833624529942512,-0.08499781134078786,-1.212634829776103
you'd make up my mind for me like you,5021.84,3.96,1315,5023.82,0.3612,0.0,0.45,-1.114952010915157,-0.21110326087883308,-1.2145545173742438
usually,5023.44,2.36,1316,5024.62,0.0,-0.25,0.2,-1.1113140690285472,-0.29261098468338215,-1.2181384415061405
do sure is funny why do you keep saying,5025.92,5.68,1317,5028.76,0.6369,0.375,0.2,-1.0853644857256914,-0.23134475022615597,-1.2522824821475247
that when it isn't funny at all it's,5029.639,4.481,1318,5031.8795,-0.3412,0.25,-0.75,-1.244892593818266,-0.07008286526496096,-1.2638754253253566
