text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
wouldn't go that far to imagine that you,4708.719,4.161,1333,4710.7995,0.0,0.1,0.2,0.9448889977817292,0.059859058007668546,0.7405551795033184
are married to an american agent,4710.48,4.08,1334,4712.5199999999995,0.0,0.125,0.1,0.9081602166536088,0.023835164404811017,0.7073696623541823
you are protected by the enormity of,4712.88,3.68,1335,4714.72,0.4404,0.0,0.3,0.8654441078121121,0.09675364636673273,0.6388224011132247
your stupidity,4714.56,3.92,1336,4716.52,-0.4404,-0.6,-0.9,0.8540542273396361,-0.04863854935638017,0.5880118997515577
for a time let's see i'll take care of,4716.56,3.119,1337,4718.119500000001,0.4939,0.0,0.45,0.8631974209198503,-0.08156413619832929,0.5641870986522164
her myself no,4718.48,2.96,1338,4719.959999999999,-0.296,0.0,0.1,0.8409332726410967,-0.10072462065407721,0.5467043782801729
not to that way stood looking at her,4719.679,3.841,1339,4721.5995,0.0,0.0,-0.15,0.7968039002432356,-0.13467762401151823,0.5402927518564951
when she was asleep,4721.44,6.64,1340,4724.759999999999,0.0,0.0,0.1,0.7204984807027952,-0.20340312525023233,0.5704569539906141
i could have acquired our legs,4723.52,4.56,1341,4725.8,0.0,0.0,0.1,0.7146850414639039,-0.21705861444969193,0.5961065157612873
you're almost as impetuous as before,4728.88,3.12,1342,4730.4400000000005,0.0,0.0,0.2,0.7010849445718248,-0.22438494976842327,0.677589022449135
your wedding,4730.8,4.08,1343,4732.84,0.0,0.0,0.5,0.6134656684429466,-0.21493283771447072,0.6222492278723313
you bite me from that episode let me,4732.0,3.36,1344,4733.68,0.0,0.0,-0.5,0.580880390350668,-0.21280936699362374,0.6030254554128051
arrange,4734.88,4.16,1345,4736.96,0.0,0.0,0.1,0.5078769068571366,-0.2240308395953587,0.5995703428623387
this one listen to me no one must know,4735.36,5.12,1346,4737.92,-0.296,0.0,0.1,0.49803892491395324,-0.23639149492269268,0.6098571557392851
what she is,4739.04,4.08,1347,4741.08,0.0,0.0,0.15,0.4746455809783006,-0.32101340113580873,0.6245288283843724
there must be no suspicion of her of you,4740.48,4.48,1348,4742.719999999999,0.2924,0.0,0.3,0.45641799505699016,-0.3836491962806188,0.6003915539507313
or me,4743.12,4.48,1349,4745.36,0.0,0.0,0.0,0.41599468189121275,-0.3956971938735143,0.5485474272867933
she must be allowed to move about freely,4744.96,4.96,1350,4747.44,0.4404,0.4,0.5,0.3791150667061506,-0.35542755975870627,0.5338380724366808
but she will be on a leash,4747.6,6.48,1351,4750.84,0.0,0.0,0.1,0.320422685091556,-0.29491055725721893,0.5357090485695669
she will learn nothing further to inform,4749.92,8.56,1352,4754.2,0.0,0.0,0.2,0.27263702045936394,-0.32939331098607655,0.5142938834418042
she must go but it must happen slowly,4754.08,7.52,1353,4757.84,0.0,-0.30000000000000004,0.2,0.21385385176475194,-0.432125716327979,0.471799939061731
if she could become ill and remain ill,4758.48,4.48,1354,4760.719999999999,-0.6808,-0.5,-0.5,0.14400551011804436,-0.5054831971770186,0.44282191844858276
for a time,4761.6,3.76,1355,4763.4800000000005,0.0,0.0,0.0,0.06315570682485153,-0.535566539748008,0.4299975982183118
until,4762.96,2.4,1356,4764.16,0.0,0.0,0.0,0.05026336973733412,-0.5378798251011303,0.42864995082606366
drink your coffee darling it's getting,4772.88,3.12,1357,4774.4400000000005,0.5859,0.0,0.2,0.11374361624856162,-0.5978273198968224,0.38873991269122354
cold,4774.84,3.399,1358,4776.5395,0.0,-0.6,0.1,0.04302822619574078,-0.6752388366134151,0.35262890160097055
are you going out this afternoon alex no,4776.0,4.159,1359,4778.0795,-0.296,0.0,0.1,-0.03874915495042781,-0.7564595885733256,0.3166008300941149
my dear i have some lettuce to ride,4778.239,4.721,1360,4780.599499999999,0.3818,0.0,0.1,-0.08389288816570302,-0.8996907561441215,0.26193480600361585
what are you going to do oh i just have,4780.159,4.321,1361,4782.3195,0.0,0.0,0.15,-0.10760505609476803,-0.9744584245051264,0.2464639389782195
a little shopping,4782.96,3.759,1362,4784.8395,0.0,-0.1875,0.2,-0.1515435711525976,-1.0173042908210843,0.26863519665849367
i'd like to go to the imperial and maybe,4784.48,3.6,1363,4786.28,0.3612,0.0,0.35,-0.16848799217720595,-1.0165990304630839,0.28532241099713285
i'll go to cosmos and see if they have,4786.719,2.881,1364,4788.1595,0.0,0.0,0.15,-0.166567426932807,-1.005146007376957,0.2836656942130189
any new books in from new york,4788.08,2.72,1365,4789.44,0.0,0.13636363636363635,0.2,-0.14445410043003998,-1.000554245930681,0.2575755008070052
well if you're going down there will you,4789.6,2.8,1366,4791.0,0.2732,-0.15555555555555559,0.1,-0.10496757913199563,-1.0184637495295275,0.21626248926944253
go into such a cruise for me and see if,4790.8,2.96,1367,4792.28,0.0,0.0,0.2,-0.07380732323690073,-1.0690247026361517,0.19480769846301024
my cigars have arrived,4792.4,2.96,1368,4793.879999999999,0.0,0.0,0.1,-0.04977646795778243,-1.166025609732155,0.20301123912531938
should be about a thousand of them if,4793.76,3.2,1369,4795.360000000001,0.0,0.0,0.2,-0.047473158108011795,-1.1664067048140911,0.2365873360853005
they have ask them to keep them in the,4795.36,4.64,1370,4797.679999999999,0.0,0.0,0.1,-0.08839048763913551,-1.0470859440855176,0.3059699127755574
humidor for me will you,4796.96,3.04,1371,4798.4800000000005,0.0,0.0,0.5,-0.11285043806616725,-1.1628682572499753,0.3265550625621805
anything wrong no no no the light,4802.88,3.52,1372,4804.64,-0.0834,-0.04999999999999999,0.1,-0.1642454170861327,-1.1953331315259421,0.30780859910419167
bothers me,4805.6,2.639,1373,4806.9195,-0.2023,0.0,-0.5,-0.16795886428447154,-1.150176947807173,0.21681271239387445
may i have a bit of a headache would you,4806.4,4.08,1374,4808.44,0.0,0.0,-0.5,-0.18338867791044897,-1.22481751935026,0.1393919606782949
mind oh yes i think we can fix that,4808.239,5.281,1375,4810.8795,0.4019,0.0,0.65,-0.2397985884871514,-1.4056776127071478,0.06590727142220786
thank you you know some people get too,4810.48,6.8,1376,4813.879999999999,0.3612,0.0,0.35,-0.3372042133923676,-1.6192668947052722,0.020414452683477653
much sun down here you must be careful,4813.52,3.76,1377,4815.400000000001,0.1531,-0.018518518518518528,-0.1,-0.38531108890401866,-1.6907179216571446,-0.014361091563927599
i think you can be very proud of,4817.44,4.4,1378,4819.639999999999,0.5256,1.0,0.65,-0.353182808985562,-1.708752460566584,-0.06315595486233966
yourself mrs uh sebastian,4818.96,4.88,1379,4821.4,0.0,0.0,0.1,-0.2152214131608836,-1.678755756657709,0.044081877582966104
that sand the devlin brought in shows,4821.84,3.44,1380,4823.56,0.0,0.0,0.15,-0.21815085720194613,-1.6521648800341207,0.0523907533130515
uranium ore,4823.84,3.52,1381,4825.6,0.0,0.0,0.1,-0.22702533218055193,-1.6580895171574892,0.030741585624732764
so now we know what we're driving at and,4825.28,3.76,1382,4827.16,0.0,0.0,0.5,-0.20887738442669151,-1.6739110270451183,0.02136060937685624
your job from now on will be to try to,4827.36,2.16,1383,4828.44,0.0,0.0,-0.15,-0.1878085433893178,-1.6855790790448415,0.017097120984790215
help us,4829.04,3.44,1384,4830.76,0.4019,0.0,0.2,-0.1596269171625732,-1.6827626461989165,0.014318793144392487
find out where that sand comes from the,4829.52,4.88,1385,4831.96,0.0,0.0,0.1,-0.1602424880783717,-1.6628829697583545,0.014001702321052523
location of the uranium deposit has a,4832.48,3.52,1386,4834.24,0.0,0.0,0.2,-0.1912113716100619,-1.6377906684120203,0.0123637384457162
vast importance and we're putting quite,4834.4,2.96,1387,4835.879999999999,0.3612,0.0,0.3,-0.2322402487842303,-1.681671754438133,0.008101195737822729
a few people on it,4836.0,4.32,1388,4838.16,0.0,-0.2,0.15,-0.19809332452770667,-1.6989720140806994,-0.004626374692596171
but i think uh you'll be a great help,4837.36,3.76,1389,4839.24,0.8807,0.8,0.65,-0.05965974113770798,-1.5165749083032047,-0.012981771835915597
all right,4840.32,2.319,1390,4841.4794999999995,0.0,0.2857142857142857,0.65,-0.028821413181280536,-1.3985552289106107,-0.033465446325978844
but that isn't the main reason why i,4841.12,3.36,1391,4842.8,0.0,0.16666666666666666,-0.1,-0.047130585838990574,-1.3936558974173328,-0.04669754548450724
asked you to come up here this afternoon,4842.639,5.04,1392,4845.159000000001,0.0,0.0,0.1,-0.03804687633426083,-1.3823880258230743,-0.07048180234612678
no no i wanted to uh tell you that,4844.48,4.8,1393,4846.879999999999,0.2235,0.0,0.1,-0.018509027610325635,-1.3759703995593096,-0.08648632999949064
i'm going to change your contact in,4847.679,3.121,1394,4849.2395,0.0,0.0,-0.1,-0.00015671017622411306,-1.3738452591172061,-0.1048775801717786
about a week,4849.28,5.2,1395,4851.88,0.0,0.0,0.0,0.008294864918242929,-1.3771069661029336,-0.1213291062462871
mr devlin's been transferred to spain,4850.8,7.839,1396,4854.7195,0.0,0.0,0.2,0.010474618523619934,-1.380355635178466,-0.1358631541447798
to spain does mr devlin know that oh yes,4854.48,4.88,1397,4856.919999999999,0.4019,0.0,0.35,0.012362454553357216,-1.3778663396400184,-0.14607036141138008
he uh,4858.639,3.201,1398,4860.2395,0.0,0.0,0.0,0.024750441637197914,-1.3767482315553936,-0.16187082395706565
asked for the transfer why well i guess,4859.36,4.799,1399,4861.7595,0.2732,0.0,0.1,0.037367234637741144,-1.432157964699495,-0.16999357224788728
he thought he was going stale here,4861.84,4.879,1400,4864.279500000001,0.0,-0.5,-0.25,0.0724015502066171,-1.72687229824658,-0.1857393027259455
uh he wants to leave rio yes i guess he,4864.159,4.161,1401,4866.2395,0.3612,0.2,0.2,0.12005145708637147,-1.674018266123328,-0.1820868284155385
thought he'd find,4866.719,4.96,1402,4869.199,0.0,0.0,0.15,0.29122375962281855,-1.5346095166549234,-0.08321371148519398
spain more interesting yes i imagine it,4868.32,4.24,1403,4870.44,0.7159,0.5,0.45,0.391237446299802,-1.4158501629866413,-0.0800054231541706
would be,4871.679,2.321,1404,4872.8395,0.0,0.0,-0.15,0.35665424362556974,-1.3728915656691612,-0.12634160423232838
there really isn't very much for a,4872.56,3.599,1405,4874.3595000000005,0.0,0.26,-0.35,0.32635100454885213,-1.2813902667245094,-0.14386609106282944
brainy fellow like mr devlin to do in,4874.0,3.28,1406,4875.64,0.3612,0.0,0.45,0.3255537016735337,-1.2099308772902055,-0.14694675393783843
rio anymore,4876.159,2.48,1407,4877.398999999999,0.0,0.0,0.25,0.3423631688482642,-1.2233764806252572,-0.14269800067312613
well of course it is more or less,4877.28,4.24,1408,4879.4,0.2732,0.16666666666666669,0.2,0.3637319053536612,-1.2343555251666418,-0.13687181596694079
routine now,4878.639,2.881,1409,4880.0795,0.0,0.0,0.2,0.3706323244620874,-1.2284893878593142,-0.13518215630064606
in the meantime i'm to report to mr,4881.679,3.201,1410,4883.2795,0.0,0.0,-0.1,0.40365403711857023,-1.1664835021005595,-0.12896809294982656
devlin as,4884.239,3.44,1411,4885.959,0.0,0.0,0.15,0.4361489015311527,-1.114832370685249,-0.12565798625434071
usual oh yes he'll be here until a new,4884.88,4.56,1412,4887.16,0.4019,-0.05681818181818182,0.45,0.45310000345848434,-1.104642153607419,-0.12463256737713091
man arrives,4887.679,4.081,1413,4889.7195,0.0,0.0,0.1,0.48694553578977245,-1.1070137767797663,-0.12320233500421955
thank you captain prescott i'll keep my,4889.44,3.92,1414,4891.4,0.3612,0.0,0.45,0.5005225394163345,-1.117413344050668,-0.12270262831128996
ears wide open,4891.76,5.52,1415,4894.52,0.0,-0.05,0.35,0.4970658938333098,-1.1366612702589132,-0.12238807643801566
bye goodbye oh and uh,4893.36,10.48,1416,4898.599999999999,0.0,0.0,0.2,0.46403093153001784,-1.1566858343870308,-0.12261383169328954
go easy on that son hey,4897.28,6.56,1417,4900.5599999999995,0.4404,0.43333333333333335,0.3,0.4503835421093129,-1.1637771822786025,-0.12275098235127736
darling what is it i don't know,4911.44,7.759,1418,4915.3195,0.5859,0.0,0.2,0.4684675721307104,-1.142959767829278,-0.11358804256013494
are you in pain yes i i'm so dizzy i,4915.04,6.0,1419,4918.04,-0.4751,0.0,-0.5,0.44875012325934577,-1.1209452883954545,-0.10799022605294173
what what happened to her we were,4919.199,3.601,1420,4920.9995,0.0,0.0,0.1,0.4102043085442297,-1.0891310365590692,-0.09979632853454246
walking and she was stricken suddenly,4921.04,10.3,1421,4926.19,-0.5106,0.0,-0.35,0.3706926194637524,-1.0168626445837936,-0.0801546531075975
i'll be all right let's go inside,4922.8,24.56,1422,4935.08,0.0,0.2857142857142857,0.5,0.36656590990972854,-0.9104453983410509,-0.04060388603652236
[Music],4931.34,18.5,1423,4940.59,0.0,0.0,0.25,0.35819507756514146,-0.9073419319608957,-0.020099171101366792
i'm sorry i couldn't make it on time it,4947.36,4.08,1424,4949.4,-0.0772,-0.5,-0.2,0.24873809211980452,-1.0999935079962837,-0.008296122215235666
gets a bit lonely squatting on a bench,4949.84,2.96,1425,4951.32,-0.3612,-0.09999999999999998,-0.25,0.2028376782903234,-1.1786067493413472,-0.01081931031597684
all day,4951.44,4.48,1426,4953.679999999999,0.0,0.0,0.0,0.16147274070869022,-1.2407520273826487,-0.017078623682207764
yes rio can be a very delta,4952.8,6.32,1427,4955.96,0.4019,0.2,0.35,0.13476024676865575,-1.2464086982430076,-0.026779441858013786
what's new nothing,4955.92,7.2,1428,4959.52,0.0,0.13636363636363635,0.1,0.04407828992397289,-1.3711759410179323,-0.04794428836168583
what's new with you nothing,4959.12,4.0,1429,4961.12,0.0,0.13636363636363635,0.0,0.10714010540393469,-1.433243734968672,-0.05774033575236284
any domestic troubles about the other,4964.4,3.839,1430,4966.3195,-0.4588,-0.0625,-0.2,-0.07654633511142146,-1.461064652102245,-0.07627739230463992
night,4966.0,2.239,1431,4967.1195,0.0,0.0,0.1,-0.11226045243323349,-1.4540950263640395,-0.07587908351903265
any footprints in that sand yet,4969.04,8.639,1432,4973.3595,0.0,0.0,0.15,-0.06893868360451622,-1.4207855552598443,-0.04821966853449746
no nothing yet just a social visit huh,4972.08,8.88,1433,4976.5199999999995,-0.296,0.03333333333333333,0.1,-0.01102398710631225,-1.4210429591340674,-0.03835911132193891
a little fresh air helps you don't look,4977.679,5.161,1434,4980.2595,0.5177,0.056249999999999994,0.2,-0.050244197213269844,-1.4382163190623907,-0.05384305512203172
so hard,4980.96,5.019,1435,4983.4695,-0.1761,-0.2916666666666667,-0.5,-0.07961031446207148,-1.4667989224161924,-0.09432823523176716
[Music],4982.84,3.139,1436,4984.4095,0.0,0.0,0.25,-0.08341984831383868,-1.476335963268667,-0.10479745814108292
[Music],4989.87,6.45,1437,4993.095,0.0,0.0,0.5,-0.10270051449340446,-1.5286488346403753,-0.08745875693786541
that's news back to the bottle again huh,4993.44,4.16,1438,4995.5199999999995,0.0,0.0,-0.1,-0.1291958186322712,-1.5133125748147531,-0.06357705274793155
it sort of,4996.32,5.04,1439,4998.84,0.0,0.0,0.2,-0.18356604647055982,-1.472111723956541,-0.03289235767171176
lightens my chores big party,4997.6,6.4,1440,5000.8,0.4019,0.0,0.45,-0.19584614842820533,-1.463656843236702,-0.019932221421649826
just the family circle sounds quite,5001.36,3.839,1441,5003.2795,0.0,0.0,0.25,-0.17254326209716433,-1.5037260567460855,-0.01329107286242718
jolly,5004.0,4.48,1442,5006.24,0.5106,0.0,0.65,-0.14917919877243266,-1.6181546034548417,-0.02329968927964359
it helps life in a delta you want to,5005.199,6.401,1443,5008.3994999999995,0.4404,0.0,0.45,-0.14278232789321338,-1.6299509401223091,-0.04079839973228491
take it easy on that liquor,5008.48,3.12,1444,5010.04,0.4404,0.43333333333333335,0.2,-0.14202457703959223,-1.5619845481441093,-0.05822597675561857
don't you find real little hard to take,5012.56,5.84,1445,5015.4800000000005,-0.0276,-0.28645833333333337,-0.2,-0.15329924636929806,-1.5683648422239311,-0.12612323160505073
too,5016.4,3.32,1446,5018.0599999999995,0.0,0.0,-0.1,-0.16239834516623625,-1.6308493387099907,-0.15394807167485214
it's not a bad tone,5018.4,3.52,1447,5020.16,0.431,0.3499999999999999,0.3,-0.16987746786890034,-1.6520264863215375,-0.16959492555896527
[Music],5019.72,3.8,1448,5021.62,0.0,0.0,0.25,-0.1772756040741046,-1.6402907244758291,-0.17637993453096307
you look all mashed up must have been,5021.92,3.52,1449,5023.68,0.0,0.0,-0.5,-0.21772694889939126,-1.6429605085566215,-0.1903621037546444
quite an evening,5023.52,5.52,1450,5026.280000000001,0.0,0.0,0.5,-0.28938896012608467,-1.6402496736040217,-0.2204279524822246
yeah it was okay if you want to play,5025.44,5.68,1451,5028.28,0.7003,0.5,0.35,-0.21194036102799943,-1.3904589469435764,-0.21436036294756594
that way go on have fun,5029.04,5.36,1452,5031.72,0.5106,0.3,0.65,-0.12136366947297383,-1.2745546795779465,-0.08654445093258877
no reason why you shouldn't that's right,5031.12,4.88,1453,5033.5599999999995,-0.296,0.2857142857142857,0.45,-0.11542716521387184,-1.2312245526769732,0.0047295461564274745
here's something that belongs to you i,5034.4,3.44,1454,5036.12,0.0,0.0,0.2,-0.13098522436461021,-1.0231256273810896,0.09769105101815877
should have given it to you sooner,5036.0,4.8,1455,5038.4,0.0,0.0,0.2,-0.1501443174250727,-0.9874769225403496,0.11208749782947436
what is it a scarf that you lent me once,5037.84,6.0,1456,5040.84,0.0,0.0,0.3,-0.17060163979922446,-1.0660910783737947,0.08792370514672104
in miami,5040.8,3.04,1457,5042.320000000001,0.0,0.0,0.0,-0.18241633045215444,-1.1048008143656665,0.07366621240654297
cleaning household,5048.159,9.681,1458,5052.9995,0.0,0.0,0.2,-0.22430625276028526,-1.043627524432313,0.0747809303577076
what do you mean goodbye,5057.92,6.16,1459,5061.0,0.0,-0.3125,0.1,-0.23877030786745781,-1.0659946833470626,0.07159025803904745
nothing just goodbye,5061.04,4.88,1460,5063.48,0.0,0.0,0.25,-0.29330981413538443,-1.155707807975289,0.004039608407697445
fresh air isn't as good for hangovers i,5064.08,4.559,1461,5066.3595,-0.0274,0.5,-0.25,-0.41560844051054635,-1.3026310262225087,-0.12177409277569058
thought sit down you're still tight,5065.92,5.92,1462,5068.88,0.0,-0.16706349206349208,-0.1,-0.5666832536894184,-1.3864574816081685,-0.2096672341170658
i don't want to,5068.639,3.201,1463,5070.2395,-0.0572,0.0,-0.2,-0.6303578063711669,-1.4102754424720585,-0.2444214189949331
where you going back,5072.32,5.44,1464,5075.04,0.0,0.0,0.1,-0.6407215010874204,-1.4239773087136305,-0.3205498259439567
home,5075.44,2.32,1465,5076.599999999999,0.0,0.0,0.2,-0.619023323169258,-1.4195926623623787,-0.3345837273115636
you are not taking care of yourself,5081.679,3.841,1466,5083.5995,-0.3875,0.0,-0.5,-0.6460168385844279,-1.4240222373814821,-0.419909276143789
alicia i feel much,5083.52,6.639,1467,5086.8395,0.0,0.2,0.5,-0.6894040180223695,-1.4291608422474746,-0.537637836552017
better you look like something awful,5085.52,4.639,1468,5087.8395,0.34,-0.25,-0.85,-0.7011954941494445,-1.429634706284042,-0.5879596139826209
circles under the eyes,5091.12,3.119,1469,5092.6795,0.0,0.0,0.1,-0.7344652683895057,-1.4227285314431815,-0.6956731384999255
my dear child you must have a doctor,5095.28,4.64,1470,5097.599999999999,0.3818,0.0,0.2,-0.7427762851156096,-1.4121256466214793,-0.7699076751996968
find out what is the matter with you,5097.12,6.079,1471,5100.1595,0.0258,0.0,-0.1,-0.7442970971227023,-1.4108914953144973,-0.8726602637653703
i never go near doctors they always want,5099.92,6.08,1472,5102.96,0.0772,0.1,-0.2,-0.749732531970993,-1.4166329269393785,-0.9590358424309191
to cart you off to a hospital,5103.199,6.561,1473,5106.4794999999995,0.0,0.0,-0.2,-0.7772259268995502,-1.4391377929307627,-1.016127423755064
maybe you belong in a hospital,5106.0,3.76,1474,5107.88,0.0,0.0,-0.2,-0.7990098917617858,-1.4541169871886792,-1.0290975961604527
tell me when did you first feel sick,5109.92,5.44,1475,5112.64,-0.5106,-0.23214285714285715,-0.15,-0.8589580604679959,-1.461375591347245,-1.0532090867879844
oh i don't remember maybe the party,5115.84,6.399,1476,5119.0395,0.4019,0.0,0.1,-0.7795773868268143,-1.381221350865951,-1.0479321241525505
i think i still think a sea trip would,5120.0,3.679,1477,5121.8395,0.0,0.0,0.25,-0.8629283152284548,-1.5526791308231123,-1.0354406508607816
be much better for you darling than,5122.239,2.321,1478,5123.3994999999995,0.7717,0.5,0.85,-0.80146714930034,-1.4630829824254787,-1.0264869718515794
doctors and,5123.679,3.601,1479,5125.4795,0.0,0.0,-0.1,-0.712709262066925,-1.4190424783382871,-1.0150525005812356
hospitals little crews somewhere maybe,5124.56,3.92,1480,5126.52,0.0,-0.1875,0.1,-0.6840762058633022,-1.4364729752660295,-1.0129653336406343
spain,5127.28,2.8,1481,5128.679999999999,0.0,0.0,0.2,-0.6686410994146514,-1.478180394315769,-1.0258847040009478
but the roses back in your cheeks my,5128.48,3.92,1482,5130.44,0.0,0.0,0.1,-0.7023651006885895,-1.4652210151915335,-1.058692416674141
sweet i don't think so i don't care much,5130.08,3.2,1483,5131.68,0.028,0.275,-0.25,-0.7365370218784546,-1.4467558191849226,-1.0883709217017468
for boats,5132.4,2.799,1484,5133.7995,0.0,0.0,0.0,-0.7758276745025234,-1.4602650234293466,-1.135362046352163
we could go together my dear if you,5133.28,3.919,1485,5135.2395,0.3818,0.0,0.5,-0.7679783569002067,-1.530285939876042,-1.154564251452784
could bear to leave alex behind for a,5135.199,3.601,1486,5136.9995,-0.0516,-0.4,-0.25,-0.7309686776724497,-1.6267183536911793,-1.1580632658855357
few weeks,5137.199,6.081,1487,5140.2395,0.0,-0.2,0.0,-0.6668567678380042,-1.4049109498104977,-1.0942278223110298
you prefer alex the case of seasickness,5138.8,4.48,1488,5141.04,0.0,0.0,0.2,-0.6659660265387474,-1.1904239838396007,-1.0663839341946684
i always get seasick,5143.92,7.04,1489,5147.4400000000005,0.0,0.0,-0.7,-0.72037413640443,-1.1956391750794828,-1.1512409498304141
then you might like the mountains hmm,5146.96,7.199,1490,5150.5595,0.3612,0.0,0.35,-0.6258055573177314,-1.187775730475226,-1.102351178253751
the air is fresh and pure and i'm going,5150.96,4.4,1491,5153.16,0.3182,0.2571428571428571,0.65,-0.5485379699138047,-1.1117804711633608,-1.0264620294910607
next week,5154.159,4.56,1492,5156.438999999999,0.0,0.0,0.0,-0.556341687163989,-1.1743228085966755,-0.9859545257578785
oh you're leaving i'm sorry i'll miss,5155.36,4.48,1493,5157.599999999999,-0.2263,-0.5,-0.25,-0.5731067010973014,-1.2088074553626875,-0.9874820087646565
you,5158.719,4.96,1494,5161.199,0.0,0.0,0.0,-0.5830093818673103,-1.2727025807202335,-1.0296618543423566
yes i'm delaying my work too long,5159.84,5.76,1495,5162.72,0.4019,-0.05,-0.25,-0.5448628692400833,-1.3144192664088175,-1.0543634598603244
if you'll come with me the mountains,5163.679,4.48,1496,5165.919,0.0,0.0,0.5,-0.5069314803518972,-1.374364865100609,-0.9886142113152372
won't make you seasick,5165.6,5.36,1497,5168.280000000001,0.0,0.0,0.85,-0.5802889025944664,-1.2958955605490008,-0.7734056881549354
and the amores mountains are beautiful,5168.159,4.241,1498,5170.2795,0.5994,0.85,0.85,-0.5245948178022889,-1.1382018487512902,-0.6181274414521125
covered with flowers and,5170.96,4.48,1499,5173.2,0.0,0.0,0.5,-0.3072421995369942,-1.0929412537338963,-0.4804897880098682
now um what alicia needs is rest not,5172.4,5.6,1500,5175.2,0.0,0.0,0.35,-0.18984186144097115,-1.1345523242484863,-0.425970446792268
mountain climbing i've heard about the,5175.44,4.08,1501,5177.48,0.0,0.0,0.15,-0.17571655655151822,-1.1330691182312294,-0.38415569392308796
imores,5178.0,5.6,1502,5180.8,0.0,0.0,0.0,-0.22324178391600186,-1.054320005193332,-0.3485220123441989
did you really hmm,5179.52,7.44,1503,5183.240000000001,0.0,0.2,0.1,-0.17335055620512424,-0.9912006509197595,-0.33408364597290807
yes by the beautiful little native towns,5183.6,6.16,1504,5186.68,0.765,0.33125,0.65,-0.08429155875252045,-0.9813785620113913,-0.3185501058226765
tell me are you going to leopoldina no,5186.96,3.6,1505,5188.76,-0.296,0.0,0.1,-0.0998516060310512,-1.0246963359311425,-0.30646955334913595
no no,5189.76,2.399,1506,5190.9595,0.2235,0.0,-0.25,-0.13006514887555634,-0.9215637342880918,-0.28975534077354914
i'm going to send them out for some more,5190.56,3.679,1507,5192.3995,0.0,0.5,0.2,-0.1289958554194118,-0.7335008190852433,-0.277481396905253
brandy otter,5192.159,5.52,1508,5194.919,0.0,0.0,0.2,-0.12562731566980254,-0.6660665649371715,-0.26431336763380553
no no thank you i here never drink more,5194.239,4.721,1509,5196.599499999999,-0.0572,0.5,-0.25,-0.12649164025818319,-0.6045327986761115,-0.2611602797201758
than one brandy and even this is,5197.679,2.48,1510,5198.919,0.0,0.0,0.1,-0.12804137445237065,-0.5236631156414078,-0.26155343008346543
sometimes too much,5198.96,6.08,1511,5202.0,0.0,0.2,0.2,-0.12346865609502686,-0.5071086783315539,-0.26541308657924906
i just finished my coffee but that's,5200.159,4.881,1512,5202.599499999999,0.0,0.0,0.15,-0.12089994401253958,-0.5192499414772141,-0.2660254703829233
oh i'm sorry yeah perhaps uh,5205.52,6.4,1513,5208.72,0.2263,-0.5,0.25,-0.06249426812126008,-0.6339419530336516,-0.2519962632345056
uh alex is right my dear child when you,5209.199,3.44,1514,5210.919,0.3818,0.2857142857142857,0.35,-0.030306476531283637,-0.5669310118173249,-0.23077132292317878
are young,5211.92,5.52,1515,5214.68,0.0,0.1,0.2,0.03746222660587186,-0.5360674152007532,-0.16938837046707972
rest is the best doctor and if you,5212.639,8.0,1516,5216.639,0.6369,1.0,0.85,0.08364282401782687,-0.2673738386999902,-0.13091770288031687
lie still for a few days reading,5217.44,5.759,1517,5220.3195,0.0,-0.2,0.3,0.1791854446785231,-0.3247716286394165,-0.062379310183940384
relaxing forgetting all your troubles it,5220.639,4.0,1518,5222.639,0.0516,0.0,0.65,0.20532119610013708,-0.31383152315182067,-0.03064784883479022
might be as well as,5223.199,4.161,1519,5225.2795,0.2732,0.0,0.2,0.1764732567629318,-0.32200291808436254,-0.011100606636627179
medicine or see here and when i come,5224.639,3.841,1520,5226.5595,0.0,0.0,0.1,0.1538395798096331,-0.34294966784789555,-0.005785466886497938
back it will be all,5227.36,4.52,1521,5229.62,0.0,0.0,0.45,0.13411399449494196,-0.382385406697019,0.005339719866928215
well making us all high happy once more,5228.48,8.64,1522,5232.799999999999,0.7003,0.48666666666666664,0.85,0.2077810969793651,-0.3490711604798418,0.025821636526027966
[Music],5231.88,9.0,1523,5236.38,0.0,0.0,0.25,0.24300630225910633,-0.2732611441652756,0.059582351777658416
excuse me i won't go to bed,5237.12,8.88,1524,5241.5599999999995,0.0772,-0.05,0.1,0.24560293195358104,-0.23024256640680982,0.11807920931230997
again darling sorry again,5240.88,5.12,1525,5243.4400000000005,0.5423,-0.5,0.35,0.48005600736423404,-0.2324881856341691,0.13945979245679943
shall i take you up may i help you my,5246.239,4.801,1526,5248.639499999999,0.4019,0.0,0.5,0.5803039943234666,-0.2432452397986142,0.19239488932442927
dear,5250.32,3.45,1527,5252.045,0.3818,0.0,0.1,0.5878770756405642,-0.21915694650113235,0.21826136054753448
some hot water,5251.04,12.019,1528,5257.0495,0.0,0.25,0.2,0.5507845257881727,-0.10685282837588664,0.2388162977770224
[Music],5253.77,9.289,1529,5258.414500000001,0.0,0.0,0.25,0.5336070834242604,-0.07035826173260865,0.24114622560280952
